batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:00:29.738,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181908-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-0/12958360.xmi
1,00:00:22.469,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181908-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-1/166E52CA.xmi
2,00:00:21.478,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181908-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-2/7D90F7F8.xmi
3,00:00:21.469,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181908-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-3/08916C14.xmi
4,00:00:21.364,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181908-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-4/78016A04.xmi
5,00:00:21.427,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181908-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-5/14A3A9D2.xmi
6,00:00:21.422,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181908-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-6/3E58347F.xmi
7,00:00:21.536,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181908-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-7/7D2D870D.xmi
8,00:00:21.392,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181908-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-8/530016AA.xmi
9,00:00:21.373,-1.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-181908-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-9/61B1CCA0.xmi
