batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:01:05.684,-3.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183529-c2-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-5-Members-PAF-size-14-args.mopt-matching-henshin/batch-0/3F1DDAC2.xmi
0,00:01:05.684,-5.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183529-c2-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-5-Members-PAF-size-14-args.mopt-matching-henshin/batch-0/4BEAE1E3.xmi
1,00:01:00.066,-3.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183529-c2-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-5-Members-PAF-size-14-args.mopt-matching-henshin/batch-1/02C72092.xmi
1,00:01:00.066,-5.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183529-c2-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-5-Members-PAF-size-14-args.mopt-matching-henshin/batch-1/62B8CD4B.xmi
2,00:00:58.948,-3.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183529-c2-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-5-Members-PAF-size-14-args.mopt-matching-henshin/batch-2/687D4FDC.xmi
2,00:00:58.948,-5.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183529-c2-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-5-Members-PAF-size-14-args.mopt-matching-henshin/batch-2/1572AF4A.xmi
3,00:00:59.076,-3.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183529-c2-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-5-Members-PAF-size-14-args.mopt-matching-henshin/batch-3/78CC49F0.xmi
3,00:00:59.076,-5.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183529-c2-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-5-Members-PAF-size-14-args.mopt-matching-henshin/batch-3/517D4B29.xmi
4,00:00:59.279,-3.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183529-c2-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-5-Members-PAF-size-14-args.mopt-matching-henshin/batch-4/43AF7610.xmi
4,00:00:59.279,-5.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183529-c2-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-5-Members-PAF-size-14-args.mopt-matching-henshin/batch-4/285AAAC8.xmi
5,00:00:59.592,-3.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183529-c2-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-5-Members-PAF-size-14-args.mopt-matching-henshin/batch-5/2E468CD6.xmi
5,00:00:59.592,-5.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183529-c2-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-5-Members-PAF-size-14-args.mopt-matching-henshin/batch-5/2193500F.xmi
6,00:00:59.772,-3.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183529-c2-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-5-Members-PAF-size-14-args.mopt-matching-henshin/batch-6/5D4A73FA.xmi
6,00:00:59.772,-5.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-183529-c2-argumentation-framework-argmatsat-PF-Ladder-51-args-Audience-5-Members-PAF-size-14-args.mopt-matching-henshin/batch-6/08BEAACB.xmi
