batch-id,duration,o-MaximisePFWithAcceptableTopics,solutions-found,solution-model
0,00:20:02.690,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180413-132619-c1-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-100-Members-PAF-size-27-args.mopt-matching-henshin/batch-0/390877D2.xmi
1,00:20:00.867,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180413-132619-c1-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-100-Members-PAF-size-27-args.mopt-matching-henshin/batch-1/6765BE62.xmi
2,00:20:10.695,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180413-132619-c1-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-100-Members-PAF-size-27-args.mopt-matching-henshin/batch-2/66FF2897.xmi
3,00:20:18.377,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180413-132619-c1-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-100-Members-PAF-size-27-args.mopt-matching-henshin/batch-3/03D7E19C.xmi
4,00:20:25.229,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180413-132619-c1-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-100-Members-PAF-size-27-args.mopt-matching-henshin/batch-4/46EA8B38.xmi
5,00:20:22.544,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180413-132619-c1-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-100-Members-PAF-size-27-args.mopt-matching-henshin/batch-5/7266B47B.xmi
6,00:20:25.962,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180413-132619-c1-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-100-Members-PAF-size-27-args.mopt-matching-henshin/batch-6/4B137A52.xmi
7,00:20:28.204,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180413-132619-c1-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-100-Members-PAF-size-27-args.mopt-matching-henshin/batch-7/0BB65284.xmi
8,01:04:57.877,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180413-132619-c1-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-100-Members-PAF-size-27-args.mopt-matching-henshin/batch-8/5752C2BA.xmi
9,02:05:23.605,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180413-132619-c1-argumentation-framework-argmatsat-PF-Cycle-101-args-Audience-100-Members-PAF-size-27-args.mopt-matching-henshin/batch-9/0DD965BC.xmi
