run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:03.254,0,193,["c2"|"c33"|"b93"|"c72"|"c69"|"b17"|"b88"|"c78"|"b50"|"b44"|"b10"|"c74"|"b56"|"b75"|"c14"|"b11"|"c90"|"c94"|"c83"|"b14"|"c16"|"c12"|"b43"|"c32"|"b62"|"c35"|"b54"|"b22"|"c98"|"b74"|"b48"|"b82"|"b80"|"b66"|"c46"|"c31"|"c75"|"b55"|"c97"|"c91"|"b81"|"c67"|"c9"|"b70"|"b41"|"b67"|"b99"|"c38"|"b65"|"c54"|"c21"|"c41"|"c57"|"b45"|"b0"|"b63"|"c96"|"b16"|"b61"|"b58"|"c15"|"c29"|"b72"|"c44"|"b15"|"b69"|"c37"|"c71"|"c26"|"b84"|"c87"|"c52"|"b91"|"c4"|"b98"|"c81"|"b52"|"c62"|"c80"|"c63"|"b83"|"c45"|"c3"|"c30"|"b39"|"c28"|"c70"|"c85"|"b28"|"c79"|"c60"|"c55"|"b68"|"c84"|"b5"|"b40"|"c11"|"c36"|"a"|"c47"|"c77"|"c48"|"b3"|"b38"|"c93"|"c76"|"c92"|"b90"|"c50"|"c86"|"b21"|"c13"|"c95"|"c82"|"c10"|"b19"|"b95"|"c56"|"c59"|"b87"|"b97"|"b35"|"c53"|"b12"|"b37"|"b25"|"c19"|"b85"|"c5"|"c49"|"b94"|"c0"|"b1"|"c39"|"c8"|"c22"|"b27"|"b77"|"b42"|"c42"|"b26"|"b13"|"b4"|"c17"|"c6"|"c65"|"c88"|"b24"|"b51"|"b79"|"c73"|"b57"|"c20"|"b92"|"c7"|"b36"|"c24"|"b96"|"b59"|"b30"|"b89"|"c51"|"b73"|"c43"|"c66"|"c40"|"c99"|"b29"|"b78"|"b7"|"c18"|"b6"|"c34"|"b8"|"b64"|"b47"|"c23"|"c68"|"c1"|"b46"|"b20"|"b23"|"b60"|"b76"|"b31"|"b18"|"b9"|"b34"|"b49"|"c25"|"c27"|"b71"|"b53"],PF-Cycle-201-args-Audience-50-Members-PAF-size-52-args.xmi
1,00:00:00.232,0,159,["b83"|"b27"|"b62"|"b79"|"c97"|"c40"|"c42"|"c58"|"c0"|"c34"|"b26"|"b96"|"c26"|"b35"|"c22"|"c3"|"c89"|"c39"|"b90"|"b55"|"c77"|"b52"|"c73"|"c98"|"c79"|"c67"|"c69"|"b28"|"b56"|"b64"|"b17"|"b59"|"c80"|"b72"|"b5"|"c81"|"c51"|"c56"|"c16"|"b60"|"c93"|"b68"|"c61"|"c71"|"c35"|"b3"|"b78"|"b4"|"b95"|"b61"|"b45"|"c83"|"c37"|"b24"|"c54"|"c53"|"b42"|"c87"|"b58"|"c84"|"c55"|"c65"|"b47"|"b20"|"b97"|"b74"|"b71"|"c63"|"c59"|"b54"|"c6"|"b84"|"c62"|"c68"|"c90"|"b49"|"b75"|"b57"|"b99"|"c30"|"c32"|"b53"|"b14"|"b34"|"b16"|"c15"|"b86"|"c94"|"b65"|"b88"|"b77"|"b50"|"b39"|"b12"|"b2"|"c43"|"b44"|"c13"|"c18"|"c57"|"b7"|"b51"|"b82"|"c78"|"c23"|"b91"|"b89"|"c8"|"c96"|"b63"|"c4"|"b25"|"c46"|"b93"|"c75"|"b33"|"b81"|"c11"|"c72"|"b30"|"c29"|"c47"|"c45"|"c9"|"c36"|"b98"|"b85"|"c74"|"c25"|"c20"|"c1"|"b41"|"c86"|"c52"|"b10"|"c17"|"b6"|"c10"|"b36"|"c66"|"b38"|"b21"|"c24"|"b22"|"b13"|"b37"|"c60"|"b46"|"c33"|"b31"|"b23"|"c41"|"b43"|"c19"|"c49"|"c7"|"b92"|"b48"|"b19"],PF-Cycle-201-args-Audience-50-Members-PAF-size-52-args.xmi
2,00:00:00.167,0,84,["b69"|"b43"|"c53"|"b62"|"c44"|"c60"|"b70"|"c89"|"b47"|"b35"|"c80"|"b28"|"c45"|"b97"|"c31"|"c37"|"b42"|"b58"|"c24"|"c23"|"c17"|"c59"|"c85"|"b33"|"c14"|"c84"|"b40"|"b4"|"b76"|"b50"|"c81"|"b83"|"c70"|"b18"|"c34"|"b19"|"c40"|"b55"|"b88"|"b1"|"c83"|"c30"|"b94"|"c95"|"c93"|"b13"|"b11"|"b0"|"c69"|"c71"|"b48"|"c78"|"b8"|"c67"|"c9"|"b27"|"c1"|"c61"|"b16"|"b39"|"b22"|"b67"|"c64"|"c11"|"b7"|"c32"|"c43"|"b77"|"c68"|"b85"|"c79"|"b12"|"c26"|"c97"|"b49"|"b82"|"c13"|"b98"|"c73"|"c86"|"c10"|"b91"|"c91"|"c25"],PF-Cycle-201-args-Audience-50-Members-PAF-size-52-args.xmi
3,00:00:00.145,0,129,["b38"|"c91"|"b11"|"c90"|"c96"|"b93"|"c43"|"c97"|"c27"|"b66"|"c21"|"b84"|"b30"|"b47"|"c81"|"c46"|"b20"|"c0"|"b51"|"b52"|"c26"|"b13"|"b18"|"b17"|"c67"|"c64"|"b1"|"c39"|"b65"|"c89"|"c74"|"b67"|"c10"|"c5"|"c56"|"c53"|"c88"|"b74"|"c37"|"c8"|"b8"|"c77"|"c75"|"c23"|"b39"|"c13"|"c73"|"c45"|"c4"|"b55"|"b96"|"c17"|"c61"|"b27"|"c70"|"c36"|"c40"|"c78"|"b10"|"b77"|"c80"|"c66"|"b72"|"c14"|"c85"|"c35"|"b46"|"b61"|"b50"|"b60"|"b79"|"c94"|"b9"|"c65"|"c25"|"b89"|"c32"|"b5"|"b86"|"c63"|"c69"|"c60"|"b6"|"c33"|"b42"|"b26"|"c29"|"c19"|"b57"|"c7"|"b94"|"c2"|"b53"|"b82"|"c30"|"c54"|"b7"|"b12"|"c31"|"b36"|"b71"|"b19"|"c22"|"c58"|"c1"|"b40"|"b2"|"b69"|"b0"|"c83"|"c49"|"c47"|"c87"|"c99"|"b32"|"b85"|"c98"|"b49"|"c6"|"c12"|"c42"|"c95"|"c16"|"b33"|"c84"|"b98"|"c72"|"b73"|"c86"],PF-Cycle-201-args-Audience-50-Members-PAF-size-52-args.xmi
4,00:00:00.178,0,35,["c41"|"b33"|"b26"|"b3"|"c19"|"b83"|"b99"|"b98"|"c10"|"c74"|"c85"|"b12"|"c69"|"c92"|"c38"|"b36"|"a"|"c62"|"b80"|"b0"|"b49"|"c71"|"c8"|"b62"|"c4"|"b85"|"b71"|"b5"|"c58"|"b55"|"b44"|"c46"|"c65"|"b6"|"c77"],PF-Cycle-201-args-Audience-50-Members-PAF-size-52-args.xmi
5,00:00:00.176,0,78,["b8"|"c26"|"b34"|"b86"|"b96"|"b72"|"b26"|"c30"|"c72"|"c54"|"b95"|"b90"|"b41"|"b79"|"b31"|"c7"|"b35"|"c90"|"b78"|"c18"|"c28"|"c8"|"b87"|"b10"|"b24"|"c37"|"c94"|"c61"|"c39"|"b30"|"c81"|"c58"|"c89"|"b98"|"b60"|"b5"|"c99"|"a"|"b59"|"b85"|"c79"|"b74"|"b11"|"c9"|"b70"|"c52"|"b49"|"b20"|"b92"|"b63"|"b93"|"b58"|"b76"|"b40"|"c67"|"c98"|"c23"|"c35"|"b19"|"c64"|"c40"|"c51"|"b83"|"c76"|"c25"|"b67"|"c93"|"b33"|"b62"|"b50"|"c12"|"c22"|"c1"|"c13"|"c15"|"b37"|"b73"|"b28"],PF-Cycle-201-args-Audience-50-Members-PAF-size-52-args.xmi
6,00:00:00.148,0,98,["c20"|"b99"|"b81"|"c18"|"c94"|"c24"|"c67"|"b4"|"c57"|"b71"|"b15"|"b20"|"c50"|"b87"|"c37"|"b88"|"b67"|"c12"|"c80"|"c47"|"c16"|"c95"|"b7"|"c93"|"c48"|"c14"|"b12"|"c79"|"b2"|"b80"|"c36"|"b44"|"b38"|"b73"|"c76"|"b89"|"b53"|"b91"|"b22"|"b90"|"b63"|"c54"|"c73"|"c11"|"c83"|"b46"|"c38"|"c9"|"c75"|"b25"|"c25"|"c99"|"b78"|"b51"|"b55"|"c71"|"b93"|"a"|"b26"|"c42"|"c61"|"b85"|"c13"|"c39"|"c96"|"b17"|"b16"|"c56"|"b47"|"c53"|"c31"|"c26"|"c60"|"b70"|"b58"|"b21"|"c86"|"c90"|"b18"|"b31"|"c44"|"b11"|"c5"|"c87"|"c88"|"c23"|"c3"|"b54"|"c91"|"b39"|"c7"|"c49"|"c10"|"c72"|"c28"|"b98"|"b19"|"c2"],PF-Cycle-201-args-Audience-50-Members-PAF-size-52-args.xmi
7,00:00:00.126,0,0,[],PF-Cycle-201-args-Audience-50-Members-PAF-size-52-args.xmi
8,00:00:00.105,0,39,["c24"|"c37"|"b2"|"c75"|"b4"|"b8"|"b15"|"c65"|"c96"|"b95"|"b88"|"c77"|"b96"|"c49"|"b18"|"c95"|"c19"|"b63"|"c90"|"b10"|"c81"|"c74"|"c4"|"c59"|"c35"|"c61"|"b86"|"b67"|"b93"|"b80"|"b94"|"b38"|"b62"|"b17"|"b87"|"b70"|"b77"|"c91"|"c21"],PF-Cycle-201-args-Audience-50-Members-PAF-size-52-args.xmi
9,00:00:00.146,0,37,["b95"|"b22"|"c15"|"c99"|"c67"|"b47"|"b13"|"b88"|"b29"|"b70"|"b1"|"b2"|"c62"|"b91"|"b58"|"b16"|"b71"|"c82"|"b60"|"c76"|"b84"|"b24"|"c70"|"c96"|"c97"|"c38"|"c73"|"c26"|"b15"|"c36"|"b74"|"c43"|"b79"|"b28"|"b72"|"b92"|"c2"],PF-Cycle-201-args-Audience-50-Members-PAF-size-52-args.xmi
