run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.325,71,36,["a15"|"a"|"a12"|"a23"|"a32"|"a26"|"a21"|"a19"|"a33"|"a44"|"a29"|"a45"|"a4"|"a47"|"a36"|"a37"|"a42"|"a13"|"a30"|"a41"|"a1"|"a51"|"a22"|"a34"|"a27"|"a24"|"a9"|"a43"|"a7"|"a8"|"a49"|"a16"|"a28"|"a35"|"a46"|"a20"],PF-Tree-52-args-Audience-100-Members-PAF-size-14-args.xmi
1,00:00:00.222,0,47,["a40"|"a44"|"a35"|"a23"|"a22"|"a34"|"a30"|"a41"|"a1"|"a25"|"a42"|"a32"|"a31"|"a49"|"a10"|"a21"|"a2"|"a43"|"a33"|"a36"|"a8"|"a19"|"a12"|"a14"|"a26"|"a48"|"a24"|"a"|"a13"|"a39"|"a27"|"a3"|"a5"|"a37"|"a6"|"a17"|"a47"|"a51"|"a9"|"a46"|"a28"|"a50"|"a20"|"a16"|"a18"|"a29"|"a4"],PF-Tree-52-args-Audience-100-Members-PAF-size-14-args.xmi
2,00:00:00.234,0,45,["a22"|"a9"|"a28"|"a50"|"a18"|"a36"|"a4"|"a20"|"a8"|"a7"|"a49"|"a31"|"a43"|"a1"|"a2"|"a11"|"a15"|"a24"|"a10"|"a35"|"a30"|"a51"|"a27"|"a19"|"a48"|"a47"|"a5"|"a3"|"a21"|"a41"|"a14"|"a32"|"a29"|"a44"|"a45"|"a6"|"a46"|"a33"|"a38"|"a12"|"a39"|"a34"|"a25"|"a16"|"a23"],PF-Tree-52-args-Audience-100-Members-PAF-size-14-args.xmi
3,00:00:00.210,26,28,["a25"|"a10"|"a31"|"a42"|"a17"|"a27"|"a7"|"a4"|"a43"|"a24"|"a36"|"a29"|"a11"|"a6"|"a21"|"a26"|"a28"|"a34"|"a30"|"a37"|"a3"|"a5"|"a46"|"a16"|"a13"|"a15"|"a22"|"a40"],PF-Tree-52-args-Audience-100-Members-PAF-size-14-args.xmi
4,00:00:00.170,0,19,["a16"|"a23"|"a38"|"a49"|"a5"|"a37"|"a46"|"a12"|"a30"|"a48"|"a50"|"a39"|"a3"|"a29"|"a40"|"a22"|"a10"|"a35"|"a36"],PF-Tree-52-args-Audience-100-Members-PAF-size-14-args.xmi
5,00:00:00.216,38,4,["a13"|"a25"|"a51"|"a10"],PF-Tree-52-args-Audience-100-Members-PAF-size-14-args.xmi
6,00:00:00.188,0,29,["a35"|"a30"|"a6"|"a3"|"a1"|"a39"|"a11"|"a8"|"a23"|"a50"|"a2"|"a41"|"a5"|"a21"|"a45"|"a19"|"a27"|"a12"|"a44"|"a25"|"a40"|"a28"|"a18"|"a4"|"a49"|"a42"|"a26"|"a9"|"a34"],PF-Tree-52-args-Audience-100-Members-PAF-size-14-args.xmi
7,00:00:00.166,31,12,["a8"|"a3"|"a5"|"a42"|"a22"|"a27"|"a24"|"a28"|"a31"|"a33"|"a15"|"a20"],PF-Tree-52-args-Audience-100-Members-PAF-size-14-args.xmi
8,00:00:02.684,0,29,["a"|"a46"|"a30"|"a16"|"a45"|"a39"|"a43"|"a21"|"a6"|"a3"|"a20"|"a41"|"a40"|"a19"|"a26"|"a14"|"a22"|"a48"|"a51"|"a1"|"a2"|"a42"|"a4"|"a37"|"a8"|"a17"|"a11"|"a25"|"a28"],PF-Tree-52-args-Audience-100-Members-PAF-size-14-args.xmi
9,00:00:00.195,61,40,["a36"|"a9"|"a20"|"a12"|"a51"|"a8"|"a49"|"a46"|"a25"|"a41"|"a38"|"a40"|"a16"|"a31"|"a1"|"a44"|"a34"|"a21"|"a33"|"a14"|"a30"|"a45"|"a7"|"a13"|"a42"|"a5"|"a3"|"a17"|"a22"|"a28"|"a18"|"a23"|"a"|"a6"|"a27"|"a50"|"a11"|"a2"|"a35"|"a19"],PF-Tree-52-args-Audience-100-Members-PAF-size-14-args.xmi
10,00:00:00.176,0,32,["a43"|"a34"|"a16"|"a47"|"a41"|"a28"|"a"|"a10"|"a33"|"a37"|"a46"|"a32"|"a27"|"a23"|"a11"|"a20"|"a49"|"a9"|"a7"|"a48"|"a13"|"a24"|"a36"|"a15"|"a26"|"a44"|"a3"|"a1"|"a21"|"a39"|"a50"|"a17"],PF-Tree-52-args-Audience-100-Members-PAF-size-14-args.xmi
11,00:00:00.194,0,31,["a4"|"a51"|"a"|"a39"|"a19"|"a5"|"a2"|"a35"|"a14"|"a40"|"a42"|"a46"|"a38"|"a3"|"a16"|"a37"|"a44"|"a20"|"a1"|"a21"|"a48"|"a27"|"a7"|"a36"|"a26"|"a41"|"a29"|"a47"|"a25"|"a8"|"a34"],PF-Tree-52-args-Audience-100-Members-PAF-size-14-args.xmi
12,00:00:00.183,33,36,["a27"|"a2"|"a25"|"a36"|"a50"|"a49"|"a8"|"a32"|"a45"|"a14"|"a30"|"a38"|"a17"|"a41"|"a15"|"a20"|"a19"|"a6"|"a29"|"a13"|"a42"|"a9"|"a35"|"a37"|"a1"|"a40"|"a43"|"a33"|"a11"|"a47"|"a18"|"a24"|"a22"|"a48"|"a26"|"a7"],PF-Tree-52-args-Audience-100-Members-PAF-size-14-args.xmi
13,00:00:00.157,15,17,["a25"|"a45"|"a40"|"a33"|"a32"|"a26"|"a19"|"a1"|"a31"|"a2"|"a22"|"a17"|"a51"|"a49"|"a21"|"a47"|"a13"],PF-Tree-52-args-Audience-100-Members-PAF-size-14-args.xmi
14,00:00:00.151,39,4,["a4"|"a36"|"a26"|"a2"],PF-Tree-52-args-Audience-100-Members-PAF-size-14-args.xmi
15,00:00:00.149,15,22,["a49"|"a12"|"a26"|"a32"|"a31"|"a40"|"a17"|"a3"|"a5"|"a45"|"a10"|"a19"|"a41"|"a47"|"a14"|"a30"|"a20"|"a38"|"a11"|"a2"|"a1"|"a4"],PF-Tree-52-args-Audience-100-Members-PAF-size-14-args.xmi
16,00:00:00.157,0,27,["a8"|"a47"|"a13"|"a50"|"a2"|"a29"|"a38"|"a5"|"a9"|"a31"|"a39"|"a27"|"a11"|"a34"|"a21"|"a35"|"a26"|"a43"|"a3"|"a42"|"a46"|"a14"|"a25"|"a22"|"a51"|"a23"|"a45"],PF-Tree-52-args-Audience-100-Members-PAF-size-14-args.xmi
17,00:00:00.163,36,5,["a45"|"a51"|"a30"|"a4"|"a25"],PF-Tree-52-args-Audience-100-Members-PAF-size-14-args.xmi
18,00:00:00.146,26,39,["a1"|"a4"|"a26"|"a7"|"a32"|"a45"|"a38"|"a2"|"a3"|"a44"|"a35"|"a42"|"a23"|"a27"|"a10"|"a18"|"a41"|"a14"|"a13"|"a43"|"a47"|"a9"|"a15"|"a49"|"a25"|"a12"|"a28"|"a40"|"a11"|"a8"|"a19"|"a16"|"a51"|"a6"|"a30"|"a50"|"a34"|"a36"|"a29"],PF-Tree-52-args-Audience-100-Members-PAF-size-14-args.xmi
19,00:00:00.155,0,33,["a16"|"a12"|"a46"|"a43"|"a49"|"a42"|"a8"|"a35"|"a41"|"a31"|"a48"|"a37"|"a17"|"a26"|"a40"|"a9"|"a23"|"a4"|"a3"|"a29"|"a18"|"a1"|"a13"|"a25"|"a51"|"a27"|"a33"|"a50"|"a14"|"a44"|"a34"|"a5"|"a39"],PF-Tree-52-args-Audience-100-Members-PAF-size-14-args.xmi
