batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:00:57.701,-3.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182117-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-0/7A1F8DEF.xmi
0,00:00:57.701,-4.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182117-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-0/539A138B.xmi
1,00:00:51.402,-3.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182117-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-1/34D45CE4.xmi
1,00:00:51.402,-4.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182117-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-1/430E9F6B.xmi
2,00:00:50.524,-3.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182117-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-2/6A3705BE.xmi
2,00:00:50.524,-4.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182117-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-2/0ED8EFF5.xmi
3,00:00:50.435,-3.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182117-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-3/390E777C.xmi
3,00:00:50.435,-4.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182117-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-3/22B3CF94.xmi
4,00:00:50.445,-3.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182117-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-4/60E1DACB.xmi
4,00:00:50.445,-4.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182117-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-4/45451865.xmi
5,00:00:50.368,-3.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182117-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-5/24DB8C33.xmi
5,00:00:50.368,-4.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182117-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-5/5438A6DD.xmi
6,00:00:50.398,-4.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182117-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-6/07B4C778.xmi
6,00:00:50.398,-3.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182117-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-6/038F6CE8.xmi
7,00:00:50.417,-3.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182117-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-7/11489925.xmi
7,00:00:50.417,-4.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182117-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-7/24C1AF29.xmi
8,00:00:50.554,-3.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182117-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-8/38E56D58.xmi
8,00:00:50.554,-4.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182117-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-8/61A3DFFF.xmi
