batch-id,duration,o-MaximisePFWithAcceptableTopics,solutions-found,solution-model
0,00:03:49.917,-4.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-161351-c1-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-102-args.mopt-matching-henshin/batch-0/243F003C.xmi
1,00:03:44.274,-4.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-161351-c1-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-102-args.mopt-matching-henshin/batch-1/391959E3.xmi
2,00:03:44.430,-4.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-161351-c1-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-102-args.mopt-matching-henshin/batch-2/3C31503B.xmi
3,00:03:44.748,-4.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-161351-c1-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-102-args.mopt-matching-henshin/batch-3/51850199.xmi
4,00:03:45.420,-4.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-161351-c1-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-102-args.mopt-matching-henshin/batch-4/644C5391.xmi
5,00:04:11.839,-4.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-161351-c1-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-102-args.mopt-matching-henshin/batch-5/7AD1C859.xmi
6,00:03:47.299,-5.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-161351-c1-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-102-args.mopt-matching-henshin/batch-6/7BD727FB.xmi
7,00:03:46.235,-4.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-161351-c1-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-102-args.mopt-matching-henshin/batch-7/40332D44.xmi
8,00:03:46.067,-4.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-161351-c1-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-102-args.mopt-matching-henshin/batch-8/7A0674D2.xmi
9,00:03:46.369,-4.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-161351-c1-argumentation-framework-argmatsat-PF-Ladder-201-args-Audience-10-Members-PAF-size-102-args.mopt-matching-henshin/batch-9/58FFE184.xmi
