run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.276,24,11,["a70"|"a65"|"a56"|"a26"|"a74"|"a27"|"a31"|"a82"|"a87"|"a94"|"a60"],PF-Tree-102-args-Audience-100-Members-PAF-size-27-args.xmi
1,00:00:00.213,0,20,["a62"|"a22"|"a48"|"a35"|"a36"|"a53"|"a61"|"a76"|"a6"|"a34"|"a46"|"a60"|"a56"|"a71"|"a50"|"a1"|"a70"|"a58"|"a87"|"a65"],PF-Tree-102-args-Audience-100-Members-PAF-size-27-args.xmi
2,00:00:00.212,30,11,["a94"|"a54"|"a92"|"a33"|"a84"|"a76"|"a18"|"a37"|"a43"|"a83"|"a16"],PF-Tree-102-args-Audience-100-Members-PAF-size-27-args.xmi
3,00:00:00.162,0,24,["a45"|"a12"|"a11"|"a43"|"a41"|"a98"|"a100"|"a91"|"a36"|"a96"|"a83"|"a54"|"a47"|"a15"|"a74"|"a31"|"a29"|"a82"|"a2"|"a39"|"a86"|"a22"|"a70"|"a28"],PF-Tree-102-args-Audience-100-Members-PAF-size-27-args.xmi
4,00:00:02.695,0,41,["a12"|"a84"|"a67"|"a88"|"a99"|"a60"|"a9"|"a27"|"a90"|"a94"|"a6"|"a72"|"a16"|"a68"|"a75"|"a97"|"a101"|"a92"|"a95"|"a14"|"a20"|"a58"|"a35"|"a62"|"a74"|"a13"|"a65"|"a31"|"a93"|"a66"|"a"|"a25"|"a100"|"a52"|"a33"|"a44"|"a59"|"a30"|"a86"|"a3"|"a42"],PF-Tree-102-args-Audience-100-Members-PAF-size-27-args.xmi
5,00:00:00.193,0,28,["a93"|"a5"|"a49"|"a100"|"a63"|"a83"|"a81"|"a67"|"a9"|"a90"|"a43"|"a30"|"a92"|"a37"|"a12"|"a53"|"a24"|"a51"|"a77"|"a7"|"a26"|"a47"|"a94"|"a41"|"a61"|"a58"|"a36"|"a54"],PF-Tree-102-args-Audience-100-Members-PAF-size-27-args.xmi
6,00:00:00.179,0,14,["a19"|"a38"|"a82"|"a41"|"a14"|"a28"|"a85"|"a92"|"a23"|"a94"|"a11"|"a93"|"a34"|"a12"],PF-Tree-102-args-Audience-100-Members-PAF-size-27-args.xmi
7,00:00:00.256,0,97,["a93"|"a62"|"a22"|"a3"|"a95"|"a56"|"a34"|"a88"|"a39"|"a18"|"a"|"a46"|"a82"|"a66"|"a27"|"a87"|"a19"|"a99"|"a54"|"a71"|"a68"|"a49"|"a12"|"a64"|"a11"|"a80"|"a67"|"a40"|"a79"|"a101"|"a89"|"a81"|"a24"|"a31"|"a32"|"a13"|"a48"|"a29"|"a57"|"a47"|"a25"|"a7"|"a69"|"a78"|"a91"|"a43"|"a84"|"a35"|"a73"|"a86"|"a70"|"a94"|"a17"|"a37"|"a14"|"a85"|"a23"|"a83"|"a30"|"a45"|"a9"|"a77"|"a60"|"a63"|"a6"|"a33"|"a50"|"a58"|"a98"|"a53"|"a42"|"a28"|"a59"|"a20"|"a75"|"a41"|"a16"|"a52"|"a65"|"a96"|"a4"|"a74"|"a38"|"a10"|"a5"|"a1"|"a100"|"a44"|"a97"|"a36"|"a76"|"a51"|"a26"|"a72"|"a90"|"a15"|"a21"],PF-Tree-102-args-Audience-100-Members-PAF-size-27-args.xmi
8,00:00:00.193,17,12,["a10"|"a93"|"a72"|"a46"|"a52"|"a40"|"a50"|"a91"|"a25"|"a47"|"a2"|"a45"],PF-Tree-102-args-Audience-100-Members-PAF-size-27-args.xmi
9,00:00:00.247,0,93,["a53"|"a19"|"a89"|"a83"|"a4"|"a49"|"a91"|"a95"|"a38"|"a87"|"a77"|"a16"|"a39"|"a86"|"a78"|"a26"|"a74"|"a34"|"a9"|"a57"|"a82"|"a45"|"a64"|"a92"|"a22"|"a47"|"a11"|"a6"|"a21"|"a100"|"a68"|"a14"|"a27"|"a61"|"a79"|"a29"|"a30"|"a32"|"a3"|"a25"|"a99"|"a71"|"a36"|"a17"|"a12"|"a67"|"a23"|"a84"|"a20"|"a52"|"a66"|"a96"|"a76"|"a1"|"a85"|"a54"|"a"|"a40"|"a63"|"a8"|"a35"|"a93"|"a94"|"a41"|"a24"|"a7"|"a88"|"a18"|"a65"|"a75"|"a81"|"a56"|"a13"|"a10"|"a33"|"a72"|"a90"|"a69"|"a28"|"a50"|"a60"|"a97"|"a59"|"a80"|"a43"|"a37"|"a62"|"a2"|"a44"|"a48"|"a5"|"a73"|"a55"],PF-Tree-102-args-Audience-100-Members-PAF-size-27-args.xmi
10,00:00:00.153,25,0,[],PF-Tree-102-args-Audience-100-Members-PAF-size-27-args.xmi
11,00:00:00.218,0,98,["a44"|"a79"|"a100"|"a47"|"a5"|"a68"|"a86"|"a24"|"a31"|"a27"|"a94"|"a6"|"a21"|"a77"|"a46"|"a10"|"a23"|"a45"|"a53"|"a18"|"a28"|"a36"|"a78"|"a20"|"a9"|"a1"|"a16"|"a74"|"a"|"a63"|"a75"|"a97"|"a42"|"a41"|"a65"|"a72"|"a84"|"a95"|"a26"|"a13"|"a2"|"a88"|"a35"|"a58"|"a38"|"a32"|"a71"|"a91"|"a49"|"a99"|"a56"|"a33"|"a37"|"a61"|"a3"|"a89"|"a22"|"a25"|"a96"|"a40"|"a62"|"a51"|"a92"|"a82"|"a64"|"a90"|"a101"|"a83"|"a70"|"a59"|"a43"|"a17"|"a34"|"a57"|"a48"|"a87"|"a19"|"a12"|"a8"|"a80"|"a39"|"a73"|"a30"|"a76"|"a67"|"a93"|"a29"|"a66"|"a81"|"a14"|"a60"|"a85"|"a7"|"a55"|"a52"|"a69"|"a54"|"a15"],PF-Tree-102-args-Audience-100-Members-PAF-size-27-args.xmi
12,00:00:00.185,0,69,["a64"|"a77"|"a17"|"a21"|"a90"|"a40"|"a56"|"a74"|"a16"|"a73"|"a48"|"a70"|"a53"|"a94"|"a2"|"a88"|"a49"|"a8"|"a4"|"a37"|"a1"|"a36"|"a29"|"a83"|"a18"|"a59"|"a78"|"a20"|"a"|"a5"|"a19"|"a35"|"a84"|"a43"|"a51"|"a96"|"a57"|"a93"|"a67"|"a27"|"a45"|"a9"|"a7"|"a60"|"a81"|"a31"|"a89"|"a22"|"a66"|"a44"|"a62"|"a34"|"a76"|"a95"|"a52"|"a92"|"a41"|"a32"|"a97"|"a26"|"a42"|"a65"|"a69"|"a68"|"a12"|"a86"|"a63"|"a25"|"a24"],PF-Tree-102-args-Audience-100-Members-PAF-size-27-args.xmi
13,00:00:00.163,0,19,["a98"|"a2"|"a94"|"a55"|"a81"|"a6"|"a38"|"a49"|"a27"|"a45"|"a15"|"a69"|"a88"|"a68"|"a70"|"a50"|"a93"|"a86"|"a29"],PF-Tree-102-args-Audience-100-Members-PAF-size-27-args.xmi
