batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:00:28.965,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182704-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-17-args.mopt-matching-henshin/batch-0/35636217.xmi
1,00:00:22.907,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182704-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-17-args.mopt-matching-henshin/batch-1/000B08C8.xmi
2,00:00:21.814,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182704-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-17-args.mopt-matching-henshin/batch-2/685C0B5C.xmi
3,00:00:21.739,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182704-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-17-args.mopt-matching-henshin/batch-3/7F7B8A8C.xmi
4,00:00:21.744,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182704-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-17-args.mopt-matching-henshin/batch-4/75969451.xmi
5,00:00:21.734,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182704-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-17-args.mopt-matching-henshin/batch-5/7E822472.xmi
6,00:00:21.820,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182704-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-17-args.mopt-matching-henshin/batch-6/6ADDE64D.xmi
7,00:00:21.809,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182704-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-17-args.mopt-matching-henshin/batch-7/39F5AFDC.xmi
8,00:00:21.818,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182704-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-17-args.mopt-matching-henshin/batch-8/66EB8275.xmi
9,00:00:22.066,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182704-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-17-args.mopt-matching-henshin/batch-9/731C3A13.xmi
