run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.037,5,7,["a8"|"a1"|"a"|"a9"|"a2"|"a10"|"a7"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
1,00:00:00.010,3,0,[],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
2,00:00:00.012,5,8,["a8"|"a4"|"a11"|"a3"|"a9"|"a10"|"a7"|"a2"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
3,00:00:00.010,2,9,["a7"|"a8"|"a"|"a2"|"a6"|"a1"|"a3"|"a11"|"a5"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
4,00:00:00.009,5,11,["a5"|"a7"|"a6"|"a11"|"a10"|"a4"|"a3"|"a"|"a2"|"a9"|"a8"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
5,00:00:00.009,5,1,["a7"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
6,00:00:00.011,2,9,["a1"|"a11"|"a3"|"a9"|"a6"|"a8"|"a"|"a5"|"a4"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
7,00:00:00.014,2,4,["a2"|"a4"|"a11"|"a9"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
8,00:00:00.008,5,7,["a9"|"a5"|"a6"|"a1"|"a8"|"a10"|"a3"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
9,00:00:00.010,3,1,["a10"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
10,00:00:00.009,5,11,["a10"|"a11"|"a7"|"a8"|"a5"|"a3"|"a2"|"a1"|"a4"|"a"|"a6"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
11,00:00:00.008,5,5,["a10"|"a9"|"a5"|"a6"|"a8"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
12,00:00:00.010,1,3,["a1"|"a4"|"a11"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
13,00:00:00.018,5,6,["a10"|"a7"|"a8"|"a4"|"a1"|"a2"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
14,00:00:00.011,1,6,["a1"|"a"|"a2"|"a4"|"a5"|"a9"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
15,00:00:00.013,5,9,["a5"|"a7"|"a3"|"a4"|"a11"|"a10"|"a8"|"a6"|"a2"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
16,00:00:00.013,5,8,["a9"|"a6"|"a8"|"a5"|"a"|"a7"|"a4"|"a2"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
17,00:00:00.011,2,5,["a1"|"a9"|"a6"|"a11"|"a4"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
18,00:00:00.008,5,9,["a2"|"a9"|"a11"|"a8"|"a5"|"a7"|"a10"|"a"|"a3"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
19,00:00:00.008,5,6,["a9"|"a2"|"a7"|"a8"|"a3"|"a"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
20,00:00:00.010,5,10,["a2"|"a1"|"a5"|"a10"|"a"|"a6"|"a4"|"a8"|"a9"|"a7"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
21,00:00:00.008,5,7,["a8"|"a5"|"a7"|"a10"|"a11"|"a6"|"a"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
22,00:00:00.010,5,9,["a5"|"a3"|"a9"|"a1"|"a6"|"a"|"a8"|"a10"|"a4"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
23,00:00:00.008,5,1,["a7"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
24,00:00:00.009,5,6,["a3"|"a8"|"a4"|"a1"|"a10"|"a5"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
25,00:00:00.012,5,10,["a"|"a3"|"a6"|"a7"|"a8"|"a9"|"a11"|"a10"|"a4"|"a1"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
26,00:00:00.008,5,9,["a5"|"a3"|"a2"|"a11"|"a9"|"a1"|"a"|"a4"|"a10"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
27,00:00:00.008,5,9,["a6"|"a"|"a4"|"a11"|"a3"|"a1"|"a9"|"a10"|"a2"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
28,00:00:00.011,2,6,["a1"|"a4"|"a"|"a6"|"a11"|"a5"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
29,00:00:00.009,5,7,["a11"|"a7"|"a4"|"a2"|"a1"|"a6"|"a10"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
30,00:00:00.008,2,6,["a7"|"a6"|"a8"|"a5"|"a1"|"a"],PF-Tree-12-args-Audience-5-Members-PAF-size-4-args.xmi
