batch-id,duration,o-MaximisePFWithAcceptableTopics,solutions-found,solution-model
0,00:01:10.719,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111450-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-5-Members-PAF-size-40-args.mopt-matching-henshin/batch-0/1FDE4F40.xmi
1,00:01:03.963,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111450-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-5-Members-PAF-size-40-args.mopt-matching-henshin/batch-1/5A984DBA.xmi
2,00:01:03.460,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111450-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-5-Members-PAF-size-40-args.mopt-matching-henshin/batch-2/07F79596.xmi
3,00:01:03.451,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111450-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-5-Members-PAF-size-40-args.mopt-matching-henshin/batch-3/262CD9A4.xmi
4,00:01:03.691,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111450-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-5-Members-PAF-size-40-args.mopt-matching-henshin/batch-4/1DE0C116.xmi
5,00:01:03.548,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111450-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-5-Members-PAF-size-40-args.mopt-matching-henshin/batch-5/65AF3CA5.xmi
6,00:01:03.306,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111450-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-5-Members-PAF-size-40-args.mopt-matching-henshin/batch-6/70A556A2.xmi
7,00:01:03.357,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111450-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-5-Members-PAF-size-40-args.mopt-matching-henshin/batch-7/7F5523AA.xmi
8,00:01:03.246,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111450-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-5-Members-PAF-size-40-args.mopt-matching-henshin/batch-8/03DFDD47.xmi
9,00:01:02.969,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111450-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-5-Members-PAF-size-40-args.mopt-matching-henshin/batch-9/551EC96E.xmi
