batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:00:25.055,-1.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182808-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-0/3A2B2322.xmi
0,00:00:25.055,-2.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182808-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-0/0D2E6B0B.xmi
1,00:00:22.046,-1.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182808-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-1/48C91512.xmi
1,00:00:22.046,-2.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182808-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-1/0EEBDE0C.xmi
2,00:00:21.075,-1.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182808-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-2/0AC87639.xmi
2,00:00:21.075,-2.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182808-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-2/617C950C.xmi
3,00:00:20.841,-1.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182808-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-3/2E7F3177.xmi
3,00:00:20.841,-2.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182808-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-3/4740D237.xmi
4,00:00:20.909,-1.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182808-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-4/7FB9C462.xmi
4,00:00:20.909,-2.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182808-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-4/1ABCC486.xmi
