run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.058,8,1,["b4"],PF-Ladder-51-args-Audience-10-Members-PAF-size-14-args.xmi
1,00:00:00.031,8,10,["c13"|"b17"|"b11"|"b2"|"c16"|"b3"|"b15"|"b16"|"b9"|"b19"],PF-Ladder-51-args-Audience-10-Members-PAF-size-14-args.xmi
2,00:00:00.028,8,20,["c15"|"b6"|"c5"|"c11"|"b21"|"c2"|"a"|"b9"|"c9"|"b18"|"c6"|"b23"|"c12"|"b1"|"c13"|"b24"|"c10"|"b3"|"b14"|"c8"],PF-Ladder-51-args-Audience-10-Members-PAF-size-14-args.xmi
3,00:00:00.025,8,10,["b3"|"b5"|"b20"|"c13"|"b15"|"b8"|"b9"|"c20"|"b6"|"b21"],PF-Ladder-51-args-Audience-10-Members-PAF-size-14-args.xmi
4,00:00:00.022,8,4,["b22"|"b20"|"c24"|"c15"],PF-Ladder-51-args-Audience-10-Members-PAF-size-14-args.xmi
5,00:00:00.024,8,3,["b16"|"b17"|"c19"],PF-Ladder-51-args-Audience-10-Members-PAF-size-14-args.xmi
6,00:00:00.031,0,34,["b19"|"b15"|"b18"|"c17"|"c15"|"c9"|"c0"|"b17"|"b11"|"b9"|"b2"|"b20"|"b21"|"c12"|"c13"|"c8"|"b1"|"b0"|"b13"|"b22"|"c1"|"c24"|"c5"|"b14"|"c20"|"c11"|"c18"|"c16"|"c6"|"c2"|"c10"|"b10"|"b23"|"b12"],PF-Ladder-51-args-Audience-10-Members-PAF-size-14-args.xmi
7,00:00:00.025,5,8,["b7"|"c14"|"b1"|"c15"|"c1"|"b0"|"b22"|"b21"],PF-Ladder-51-args-Audience-10-Members-PAF-size-14-args.xmi
8,00:00:00.024,0,22,["b11"|"b0"|"c3"|"c0"|"c24"|"b1"|"b10"|"c23"|"c8"|"b9"|"b12"|"b5"|"a"|"b16"|"c12"|"c5"|"c20"|"c14"|"c7"|"b24"|"b17"|"c9"],PF-Ladder-51-args-Audience-10-Members-PAF-size-14-args.xmi
9,00:00:00.020,0,24,["b8"|"b15"|"b12"|"c8"|"c9"|"c6"|"b3"|"c19"|"b23"|"b24"|"c5"|"b17"|"b6"|"b1"|"c21"|"b22"|"c16"|"c22"|"b11"|"a"|"b2"|"c0"|"b0"|"c23"],PF-Ladder-51-args-Audience-10-Members-PAF-size-14-args.xmi
10,00:00:00.023,1,33,["c16"|"b1"|"b14"|"c6"|"c5"|"b15"|"b23"|"b17"|"c21"|"b16"|"a"|"b19"|"c2"|"b2"|"c7"|"b0"|"c3"|"c23"|"c10"|"c13"|"b4"|"c8"|"b7"|"c11"|"b13"|"b6"|"c19"|"b18"|"c24"|"c17"|"c1"|"b10"|"c12"],PF-Ladder-51-args-Audience-10-Members-PAF-size-14-args.xmi
11,00:00:00.038,0,44,["c17"|"c24"|"b1"|"b4"|"c13"|"b0"|"b23"|"b14"|"b22"|"c20"|"b19"|"c0"|"b3"|"c10"|"b10"|"c21"|"b17"|"b24"|"c3"|"c14"|"b16"|"b13"|"b9"|"c16"|"c23"|"c2"|"c11"|"a"|"b2"|"b21"|"c15"|"c12"|"b20"|"c22"|"b6"|"b5"|"c9"|"b18"|"c4"|"b7"|"b15"|"c1"|"c8"|"c18"],PF-Ladder-51-args-Audience-10-Members-PAF-size-14-args.xmi
