batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:00:17.960,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180045-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-1-Members-PAF-size-12-args.mopt-matching-henshin/batch-0/0CC239BA.xmi
1,00:00:12.439,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180045-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-1-Members-PAF-size-12-args.mopt-matching-henshin/batch-1/2100BA07.xmi
2,00:00:11.491,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180045-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-1-Members-PAF-size-12-args.mopt-matching-henshin/batch-2/0E5CB512.xmi
3,00:00:11.557,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180045-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-1-Members-PAF-size-12-args.mopt-matching-henshin/batch-3/5C6FD58E.xmi
4,00:00:11.384,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180045-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-1-Members-PAF-size-12-args.mopt-matching-henshin/batch-4/5DA44901.xmi
5,00:00:11.280,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180045-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-1-Members-PAF-size-12-args.mopt-matching-henshin/batch-5/580E7BF4.xmi
6,00:00:11.349,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180045-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-1-Members-PAF-size-12-args.mopt-matching-henshin/batch-6/22639141.xmi
7,00:00:11.361,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180045-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-1-Members-PAF-size-12-args.mopt-matching-henshin/batch-7/17DC2D71.xmi
8,00:00:11.287,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180045-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-1-Members-PAF-size-12-args.mopt-matching-henshin/batch-8/3C3D1654.xmi
9,00:00:11.282,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180045-c2-argumentation-framework-argmatsat-PF-Cycle-21-args-Audience-1-Members-PAF-size-12-args.mopt-matching-henshin/batch-9/2FF728BE.xmi
