batch-id,duration,o-MaximisePFWithAcceptableTopics,solutions-found,solution-model
0,00:00:29.835,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110921-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-10-args.mopt-matching-henshin/batch-0/1E54CB33.xmi
1,00:00:23.817,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110921-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-10-args.mopt-matching-henshin/batch-1/1E816B55.xmi
2,00:00:23.399,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110921-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-10-args.mopt-matching-henshin/batch-2/25F51A5B.xmi
3,00:00:23.146,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110921-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-10-args.mopt-matching-henshin/batch-3/1E0C36B6.xmi
4,00:00:23.185,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110921-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-10-args.mopt-matching-henshin/batch-4/4CD47ABC.xmi
5,00:00:23.298,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110921-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-10-args.mopt-matching-henshin/batch-5/7129E79E.xmi
6,00:00:23.214,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110921-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-10-args.mopt-matching-henshin/batch-6/189AD5C2.xmi
7,00:00:23.232,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110921-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-10-args.mopt-matching-henshin/batch-7/48AEEA92.xmi
8,00:00:23.184,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110921-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-10-args.mopt-matching-henshin/batch-8/4F31BD3E.xmi
9,00:00:23.301,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110921-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-10-args.mopt-matching-henshin/batch-9/2FBBEBDE.xmi
