batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:00:30.254,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180840-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-0/01F51431.xmi
1,00:00:22.234,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180840-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-1/1D50D4B9.xmi
2,00:00:21.768,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180840-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-2/1A4E6884.xmi
3,00:00:21.407,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180840-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-3/7E618EB9.xmi
4,00:00:21.356,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180840-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-4/61FA89B9.xmi
5,00:00:21.356,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180840-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-5/63E42048.xmi
6,00:00:21.421,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180840-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-6/03CF2FFD.xmi
7,00:00:21.529,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180840-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-7/7D2D870D.xmi
8,00:00:21.531,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180840-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-8/6A2FAFAD.xmi
9,00:00:21.459,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180840-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-9/3B352B46.xmi
