run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.294,57,3,["c6"|"c20"|"b6"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
1,00:00:00.207,64,9,["b1"|"b9"|"c2"|"b8"|"c17"|"c14"|"b19"|"b21"|"b14"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
2,00:00:00.285,0,50,["c8"|"c13"|"c9"|"b17"|"c11"|"b7"|"c20"|"c7"|"b8"|"b18"|"c18"|"b23"|"c24"|"b5"|"b20"|"c19"|"c22"|"c10"|"b24"|"b22"|"c6"|"b21"|"c5"|"b10"|"c15"|"c23"|"b0"|"b13"|"b6"|"c17"|"c1"|"b14"|"c12"|"b15"|"c0"|"b3"|"b4"|"b11"|"c3"|"b1"|"b2"|"b19"|"c4"|"c21"|"a"|"c16"|"b9"|"b12"|"b16"|"c14"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
3,00:00:00.230,0,33,["c13"|"c4"|"c0"|"b8"|"c11"|"c8"|"b22"|"c22"|"c14"|"c19"|"c9"|"c23"|"c15"|"b10"|"b12"|"b9"|"c7"|"c18"|"c20"|"b6"|"c17"|"b0"|"c1"|"c6"|"c24"|"b17"|"b18"|"b2"|"b16"|"b11"|"b23"|"b1"|"b3"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
4,00:00:00.163,63,5,["b20"|"c16"|"b10"|"c1"|"c22"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
5,00:00:00.225,65,23,["b7"|"b6"|"b18"|"b9"|"b12"|"c14"|"c12"|"c17"|"c20"|"c6"|"b16"|"c1"|"c4"|"b10"|"b15"|"c24"|"c7"|"c22"|"c16"|"b3"|"c3"|"a"|"b23"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
6,00:00:02.056,2,18,["b5"|"b11"|"b17"|"c0"|"b4"|"b8"|"a"|"b3"|"b23"|"c14"|"b16"|"b1"|"b22"|"c19"|"c15"|"b21"|"b2"|"c21"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
7,00:00:00.203,0,44,["c13"|"b22"|"c9"|"c23"|"b14"|"b20"|"c15"|"b17"|"b12"|"b10"|"c8"|"b2"|"b15"|"c1"|"b19"|"c0"|"c7"|"b5"|"b0"|"b18"|"c4"|"c20"|"b13"|"b21"|"c16"|"b8"|"b23"|"c17"|"b4"|"c10"|"b7"|"c14"|"b24"|"b16"|"c6"|"b3"|"b1"|"c24"|"c21"|"b9"|"c22"|"b11"|"c12"|"c3"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
8,00:00:00.187,7,24,["b3"|"b13"|"b2"|"b4"|"b7"|"c17"|"c1"|"c18"|"c2"|"b22"|"b9"|"c24"|"c16"|"b18"|"c13"|"a"|"c7"|"c23"|"b12"|"b24"|"c21"|"b0"|"b19"|"b23"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
9,00:00:00.249,0,48,["b2"|"c15"|"b11"|"b10"|"b9"|"c19"|"c12"|"c23"|"b13"|"c21"|"b12"|"b3"|"c24"|"b21"|"c6"|"b6"|"c14"|"c1"|"b7"|"b15"|"b4"|"b23"|"b5"|"b0"|"c8"|"b20"|"c4"|"b8"|"c16"|"c5"|"a"|"b19"|"b17"|"c22"|"b24"|"b16"|"c13"|"c20"|"c2"|"c0"|"c10"|"c18"|"b14"|"b1"|"b18"|"c9"|"c11"|"b22"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
10,00:00:00.197,57,2,["c9"|"c12"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
11,00:00:00.240,0,47,["c22"|"c14"|"b0"|"b19"|"b7"|"c16"|"b12"|"b22"|"b17"|"c17"|"c18"|"b6"|"c6"|"c19"|"c23"|"b14"|"b10"|"b16"|"c12"|"c8"|"b18"|"c11"|"b20"|"c21"|"b4"|"c1"|"c4"|"c3"|"a"|"b9"|"b21"|"b15"|"c5"|"b1"|"b24"|"c13"|"b8"|"c20"|"b23"|"b5"|"b13"|"c2"|"c0"|"c9"|"c24"|"b2"|"c7"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
12,00:00:00.220,0,36,["b2"|"c17"|"c4"|"b22"|"b21"|"c21"|"b24"|"c16"|"c3"|"a"|"c22"|"c10"|"b0"|"b15"|"b10"|"c1"|"c11"|"c8"|"c19"|"c20"|"b4"|"b8"|"c7"|"b14"|"c14"|"b12"|"c12"|"b19"|"b16"|"b11"|"c13"|"b20"|"b6"|"b23"|"b5"|"b7"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
13,00:00:00.168,53,17,["b15"|"c4"|"c9"|"b6"|"c5"|"b19"|"b10"|"c15"|"c6"|"c7"|"b2"|"b5"|"b11"|"c11"|"a"|"b23"|"b17"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
14,00:00:00.188,57,0,[],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
15,00:00:00.149,53,7,["c20"|"b21"|"c5"|"c13"|"b2"|"c4"|"b23"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
16,00:00:00.193,0,40,["b2"|"c1"|"c17"|"c12"|"b9"|"c24"|"b14"|"c4"|"c0"|"b13"|"c13"|"c8"|"b23"|"c2"|"c9"|"b5"|"b3"|"c22"|"c10"|"c7"|"b18"|"b12"|"b11"|"c16"|"b20"|"b17"|"b4"|"b1"|"c18"|"b6"|"c20"|"b10"|"b0"|"b24"|"a"|"b15"|"b21"|"c19"|"c11"|"b19"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
17,00:00:00.207,0,39,["c14"|"c21"|"c2"|"b5"|"c20"|"b11"|"c11"|"b15"|"b0"|"b22"|"c16"|"b19"|"c0"|"c15"|"b18"|"c6"|"b10"|"c3"|"c22"|"b7"|"b16"|"c13"|"c8"|"c10"|"b17"|"b14"|"c9"|"b6"|"b24"|"c18"|"b3"|"b21"|"b12"|"c24"|"c12"|"b20"|"c5"|"b13"|"b2"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
18,00:00:00.153,66,7,["c1"|"b9"|"c16"|"b15"|"c4"|"b1"|"c23"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
19,00:00:00.168,6,44,["c13"|"c21"|"b3"|"b2"|"c1"|"b9"|"b6"|"c4"|"c2"|"c22"|"c10"|"b7"|"b10"|"c18"|"b4"|"b0"|"b24"|"b23"|"b12"|"b21"|"c7"|"c17"|"a"|"c5"|"c20"|"c3"|"b8"|"c16"|"c15"|"b22"|"c14"|"b11"|"c24"|"b1"|"c19"|"c6"|"b20"|"b5"|"c9"|"c11"|"b18"|"b13"|"b14"|"b19"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
20,00:00:00.184,17,28,["c2"|"b24"|"b21"|"b23"|"b4"|"c21"|"b22"|"c16"|"b1"|"c24"|"c15"|"c19"|"c13"|"a"|"c17"|"b19"|"b12"|"b3"|"c22"|"c4"|"c3"|"b2"|"c5"|"c20"|"b8"|"b16"|"c7"|"b0"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
21,00:00:00.205,0,42,["c6"|"b19"|"c13"|"c0"|"c21"|"b13"|"b18"|"c4"|"b12"|"c15"|"b3"|"c9"|"b9"|"b6"|"b4"|"c8"|"c17"|"b1"|"b7"|"b16"|"b17"|"b8"|"c1"|"c12"|"b20"|"a"|"c20"|"b22"|"c14"|"c24"|"c16"|"c19"|"b5"|"c7"|"b0"|"b23"|"c2"|"c22"|"c3"|"b2"|"b11"|"c23"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
22,00:00:00.170,17,39,["c11"|"b6"|"b1"|"b11"|"b18"|"b5"|"c16"|"c15"|"b0"|"c21"|"c18"|"c9"|"b23"|"b13"|"c5"|"b15"|"b2"|"c7"|"b21"|"c14"|"b20"|"b12"|"c20"|"b17"|"c17"|"b4"|"c12"|"b3"|"b10"|"b8"|"c10"|"b19"|"c24"|"c4"|"b22"|"c2"|"b24"|"c23"|"b9"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
23,00:00:00.177,59,19,["b15"|"c13"|"c1"|"c9"|"b10"|"b4"|"c21"|"b16"|"c10"|"b7"|"c2"|"b5"|"c19"|"b12"|"c22"|"c5"|"b23"|"c24"|"b11"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
24,00:00:00.149,57,6,["c4"|"c10"|"b10"|"b13"|"c11"|"c16"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
25,00:00:00.172,0,49,["c19"|"c10"|"c8"|"c17"|"b11"|"c3"|"c11"|"c24"|"c1"|"b8"|"c21"|"c13"|"b18"|"c5"|"c18"|"c2"|"c16"|"c23"|"b4"|"c15"|"b5"|"b1"|"c20"|"c7"|"c14"|"c4"|"c12"|"b7"|"b13"|"b17"|"c22"|"b10"|"b6"|"b19"|"b3"|"b12"|"b24"|"b22"|"c0"|"c6"|"a"|"b16"|"b15"|"b2"|"b14"|"b0"|"b20"|"b23"|"b9"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
26,00:00:00.168,22,16,["c11"|"c14"|"b0"|"c1"|"b11"|"a"|"c2"|"c21"|"c5"|"b15"|"b19"|"c17"|"b3"|"c18"|"c15"|"b10"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
27,00:00:00.174,0,42,["b9"|"c16"|"b24"|"b10"|"b8"|"b5"|"c7"|"c13"|"c5"|"c12"|"b7"|"b16"|"c23"|"b19"|"c24"|"c4"|"b17"|"c0"|"c9"|"c18"|"c1"|"b15"|"c22"|"b20"|"c15"|"b18"|"b1"|"c8"|"a"|"b3"|"b23"|"b14"|"b22"|"c14"|"b21"|"c3"|"c17"|"c19"|"b13"|"c11"|"b0"|"b12"],PF-Ladder-51-args-Audience-100-Members-PAF-size-14-args.xmi
