batch-id,duration,o-MaximisePFWithAcceptableTopics,solutions-found,solution-model
0,00:00:29.475,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111024-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-12-args.mopt-matching-henshin/batch-0/35636217.xmi
1,00:00:22.512,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111024-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-12-args.mopt-matching-henshin/batch-1/0F5875A6.xmi
2,00:00:21.525,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111024-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-12-args.mopt-matching-henshin/batch-2/77E9ED55.xmi
3,00:00:21.302,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111024-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-12-args.mopt-matching-henshin/batch-3/5EDE8603.xmi
4,00:00:21.255,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111024-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-12-args.mopt-matching-henshin/batch-4/0CA27F20.xmi
5,00:00:21.306,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111024-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-12-args.mopt-matching-henshin/batch-5/47A67C1A.xmi
6,00:00:21.401,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111024-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-12-args.mopt-matching-henshin/batch-6/4654C3C8.xmi
7,00:00:21.319,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111024-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-12-args.mopt-matching-henshin/batch-7/1AF62258.xmi
8,00:00:21.371,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111024-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-12-args.mopt-matching-henshin/batch-8/3E8C1B97.xmi
9,00:00:21.383,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111024-c1-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-12-args.mopt-matching-henshin/batch-9/480E7060.xmi
