batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:00:32.905,-2.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182935-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-12-args.mopt-matching-henshin/batch-0/3047254D.xmi
1,00:00:24.267,-2.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182935-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-12-args.mopt-matching-henshin/batch-1/76E7F5A2.xmi
2,00:00:23.389,-2.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182935-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-12-args.mopt-matching-henshin/batch-2/0AC87639.xmi
3,00:00:23.302,-2.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182935-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-12-args.mopt-matching-henshin/batch-3/234C1781.xmi
4,00:00:23.304,-2.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182935-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-12-args.mopt-matching-henshin/batch-4/49DBF338.xmi
5,00:00:23.192,-2.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182935-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-12-args.mopt-matching-henshin/batch-5/6B7424AF.xmi
6,00:00:23.140,-2.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182935-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-12-args.mopt-matching-henshin/batch-6/1DB0CD5F.xmi
7,00:00:23.290,-2.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182935-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-12-args.mopt-matching-henshin/batch-7/43C93A07.xmi
8,00:00:23.330,-2.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182935-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-12-args.mopt-matching-henshin/batch-8/29C8F5D7.xmi
9,00:00:23.283,-2.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182935-c2-argumentation-framework-argmatsat-PF-Ladder-21-args-Audience-2-Members-PAF-size-12-args.mopt-matching-henshin/batch-9/1C727065.xmi
