run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.094,0,20,["c32"|"b22"|"b35"|"c25"|"b18"|"b1"|"b13"|"b44"|"c27"|"c39"|"b9"|"b46"|"c35"|"c21"|"c42"|"c5"|"c43"|"c36"|"c3"|"c34"],PF-Cycle-101-args-Audience-10-Members-PAF-size-52-args.xmi
1,00:00:00.042,0,84,["b43"|"b37"|"b34"|"c9"|"b45"|"b38"|"c7"|"c1"|"b33"|"c0"|"b23"|"b47"|"b46"|"c49"|"c6"|"c39"|"c29"|"c36"|"b6"|"b11"|"b20"|"c17"|"b31"|"b22"|"c15"|"c41"|"c22"|"b5"|"c37"|"c48"|"b27"|"c16"|"b2"|"c44"|"b30"|"c23"|"c12"|"b14"|"c19"|"b18"|"c25"|"c18"|"b24"|"c3"|"c47"|"b3"|"b40"|"c30"|"c13"|"b21"|"b35"|"b10"|"b49"|"b29"|"c8"|"b17"|"c14"|"a"|"c27"|"b19"|"c21"|"c10"|"b28"|"c26"|"b44"|"c38"|"b4"|"c33"|"b9"|"c28"|"b48"|"b15"|"c34"|"c40"|"b26"|"c24"|"b36"|"b16"|"c32"|"b7"|"c31"|"c5"|"c46"|"b32"],PF-Cycle-101-args-Audience-10-Members-PAF-size-52-args.xmi
2,00:00:00.035,0,85,["c34"|"b27"|"b26"|"b42"|"c3"|"b7"|"b47"|"c35"|"b18"|"a"|"c29"|"c24"|"b10"|"b44"|"b22"|"b11"|"b45"|"b21"|"b19"|"b43"|"c9"|"c28"|"b46"|"c4"|"c13"|"b3"|"c18"|"c6"|"c39"|"b16"|"b9"|"b41"|"b6"|"c44"|"b30"|"c22"|"c45"|"b29"|"b5"|"c16"|"c0"|"b34"|"c33"|"b23"|"c46"|"c41"|"c17"|"b38"|"c7"|"c12"|"b36"|"b0"|"c31"|"b14"|"c32"|"b4"|"b28"|"b31"|"c8"|"b15"|"c48"|"b12"|"c11"|"b13"|"b35"|"c15"|"b8"|"c20"|"c2"|"c47"|"c49"|"c25"|"c1"|"b25"|"b2"|"b48"|"c10"|"c23"|"b24"|"b32"|"b39"|"b1"|"c43"|"c27"|"c36"],PF-Cycle-101-args-Audience-10-Members-PAF-size-52-args.xmi
3,00:00:00.042,0,80,["b9"|"c44"|"b36"|"c4"|"b22"|"b30"|"b28"|"b34"|"b5"|"c42"|"c27"|"c2"|"c48"|"c38"|"c6"|"c11"|"b2"|"b48"|"b13"|"b19"|"c35"|"b31"|"b24"|"b41"|"b4"|"b0"|"c40"|"c7"|"c29"|"b27"|"c28"|"b17"|"c46"|"c37"|"b29"|"c13"|"c0"|"b14"|"c14"|"c31"|"b3"|"c18"|"b6"|"c30"|"b45"|"b38"|"b8"|"a"|"c25"|"c5"|"c33"|"b25"|"c12"|"c3"|"b46"|"c47"|"c9"|"c22"|"c19"|"b23"|"c24"|"c15"|"c17"|"c1"|"b7"|"c10"|"b20"|"b21"|"b37"|"b12"|"c45"|"b40"|"c23"|"b10"|"b44"|"c32"|"b16"|"b33"|"b1"|"c49"],PF-Cycle-101-args-Audience-10-Members-PAF-size-52-args.xmi
4,00:00:00.029,0,5,["b17"|"c27"|"c22"|"b37"|"c25"],PF-Cycle-101-args-Audience-10-Members-PAF-size-52-args.xmi
5,00:00:00.024,0,35,["c3"|"b30"|"c24"|"c33"|"b6"|"b29"|"c17"|"b25"|"c45"|"b12"|"c28"|"a"|"c19"|"b7"|"b22"|"b0"|"c23"|"b42"|"c4"|"b38"|"c13"|"c18"|"b19"|"b46"|"b36"|"b43"|"b18"|"b3"|"b4"|"b44"|"c39"|"c9"|"c0"|"c47"|"b1"],PF-Cycle-101-args-Audience-10-Members-PAF-size-52-args.xmi
6,00:00:00.030,0,87,["b47"|"b48"|"c4"|"c32"|"c35"|"b1"|"a"|"c37"|"c48"|"c10"|"c39"|"c49"|"b22"|"c3"|"c16"|"c41"|"b11"|"b20"|"c34"|"c45"|"b10"|"c1"|"c21"|"c42"|"c27"|"c17"|"b45"|"b37"|"b30"|"c18"|"b2"|"c33"|"c13"|"c44"|"b3"|"b41"|"b5"|"b9"|"b39"|"b6"|"b13"|"b46"|"c28"|"b40"|"b17"|"b15"|"c25"|"c47"|"c15"|"b19"|"b33"|"b43"|"b23"|"b38"|"c23"|"c14"|"c11"|"b31"|"b7"|"c36"|"c2"|"b16"|"c46"|"c9"|"c40"|"c38"|"c20"|"b49"|"c6"|"c26"|"c43"|"c8"|"b4"|"c7"|"b35"|"c0"|"b8"|"b0"|"b34"|"b28"|"b12"|"c22"|"c30"|"c29"|"b44"|"b29"|"b24"],PF-Cycle-101-args-Audience-10-Members-PAF-size-52-args.xmi
7,00:00:00.026,0,18,["c49"|"b8"|"c31"|"b3"|"b19"|"c19"|"c10"|"b21"|"c21"|"b24"|"b18"|"c46"|"b12"|"b30"|"b48"|"c39"|"b15"|"b34"],PF-Cycle-101-args-Audience-10-Members-PAF-size-52-args.xmi
8,00:00:00.042,0,69,["c22"|"c13"|"c17"|"b44"|"b29"|"b40"|"b38"|"c44"|"b22"|"c7"|"c1"|"c38"|"b23"|"c30"|"c25"|"c34"|"b19"|"c49"|"c16"|"c39"|"b10"|"c23"|"c5"|"c28"|"c46"|"c15"|"c21"|"b18"|"c18"|"b39"|"b14"|"b30"|"b15"|"c35"|"b8"|"c47"|"b26"|"b5"|"b16"|"b7"|"b41"|"b20"|"c12"|"a"|"c24"|"b47"|"b31"|"c4"|"b34"|"c29"|"c20"|"b36"|"b48"|"c48"|"c11"|"b1"|"b28"|"c45"|"c41"|"b45"|"c27"|"b21"|"b13"|"c8"|"c37"|"b32"|"c40"|"b11"|"c33"],PF-Cycle-101-args-Audience-10-Members-PAF-size-52-args.xmi
9,00:00:00.029,0,63,["b29"|"c15"|"c48"|"b7"|"b6"|"b18"|"b5"|"c42"|"b22"|"c49"|"c29"|"c5"|"b21"|"b14"|"b34"|"c45"|"c27"|"c2"|"b20"|"c34"|"b27"|"b3"|"c44"|"c31"|"b48"|"b33"|"c11"|"c6"|"b26"|"c41"|"c0"|"b31"|"b45"|"c38"|"c19"|"b41"|"b16"|"b8"|"b28"|"c43"|"c4"|"b0"|"b19"|"b43"|"b25"|"c16"|"b24"|"c37"|"b10"|"b42"|"c21"|"c47"|"b44"|"c8"|"c12"|"c36"|"c17"|"b30"|"c13"|"b1"|"b32"|"c25"|"b36"],PF-Cycle-101-args-Audience-10-Members-PAF-size-52-args.xmi
10,00:00:00.029,0,59,["b49"|"b11"|"b48"|"b35"|"c16"|"c24"|"b18"|"b0"|"c4"|"b6"|"c30"|"c38"|"b45"|"b16"|"b46"|"b39"|"c41"|"b47"|"c20"|"b41"|"b37"|"c18"|"c21"|"c2"|"c33"|"c19"|"b3"|"b21"|"c37"|"c6"|"c45"|"c39"|"b9"|"c15"|"c10"|"c8"|"c34"|"c43"|"c11"|"c27"|"b25"|"b10"|"b27"|"b13"|"c44"|"c7"|"b7"|"b26"|"b34"|"b30"|"b14"|"b8"|"b44"|"b2"|"c47"|"c22"|"b28"|"c40"|"b15"],PF-Cycle-101-args-Audience-10-Members-PAF-size-52-args.xmi
11,00:00:00.029,0,71,["c8"|"c24"|"b26"|"a"|"c21"|"c43"|"b6"|"c3"|"b0"|"b25"|"c42"|"c10"|"b32"|"c34"|"c7"|"b16"|"b1"|"b19"|"c31"|"c6"|"c19"|"b20"|"b43"|"b3"|"b14"|"b5"|"b17"|"b18"|"c15"|"b41"|"b10"|"b23"|"b4"|"c46"|"c28"|"c27"|"c5"|"b8"|"c41"|"c22"|"b47"|"b39"|"b35"|"c12"|"c17"|"c23"|"c44"|"b12"|"c18"|"c26"|"c20"|"b30"|"c29"|"b48"|"c9"|"b38"|"c11"|"b49"|"c14"|"c0"|"b42"|"c2"|"b21"|"c45"|"c35"|"c13"|"b28"|"b37"|"c39"|"c4"|"c16"],PF-Cycle-101-args-Audience-10-Members-PAF-size-52-args.xmi
