run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.382,0,46,["c23"|"b7"|"c10"|"b16"|"b13"|"b4"|"c17"|"c7"|"c16"|"b20"|"b24"|"c19"|"c21"|"c5"|"b12"|"c4"|"b0"|"b15"|"c14"|"b1"|"b2"|"c22"|"b19"|"b23"|"b5"|"b3"|"c9"|"b22"|"b6"|"c2"|"c3"|"c8"|"b9"|"c18"|"c11"|"b10"|"c1"|"b21"|"c0"|"c6"|"c20"|"c24"|"b8"|"b11"|"c13"|"c15"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
1,00:00:00.247,38,25,["c24"|"b23"|"a"|"c19"|"c8"|"c5"|"b4"|"b5"|"c22"|"c2"|"c14"|"b3"|"b9"|"b7"|"b24"|"b6"|"b8"|"c11"|"c9"|"b11"|"b14"|"c3"|"b22"|"b21"|"c21"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
2,00:00:00.281,41,4,["b11"|"b16"|"b1"|"c15"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
3,00:00:02.531,28,30,["c10"|"b16"|"b0"|"b23"|"b22"|"b3"|"c16"|"c6"|"c7"|"a"|"b21"|"c11"|"c2"|"c19"|"b14"|"c18"|"c3"|"b4"|"b1"|"b9"|"b12"|"b6"|"b8"|"b20"|"c20"|"c15"|"b18"|"b7"|"c8"|"c13"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
4,00:00:00.244,36,18,["c24"|"b11"|"c17"|"c2"|"c23"|"c13"|"b22"|"b18"|"c11"|"b2"|"b7"|"b12"|"c7"|"b20"|"b1"|"a"|"b4"|"c3"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
5,00:00:00.208,0,44,["c2"|"c3"|"b11"|"b3"|"b4"|"b7"|"c5"|"b16"|"b0"|"b22"|"b10"|"b1"|"b18"|"b15"|"b8"|"c7"|"b6"|"c11"|"b9"|"c9"|"c23"|"c16"|"c19"|"c20"|"c15"|"c12"|"c18"|"b24"|"c6"|"b5"|"b12"|"a"|"c13"|"c10"|"b20"|"b14"|"b19"|"c14"|"b2"|"c22"|"c1"|"c8"|"c17"|"b23"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
6,00:00:00.210,16,9,["b7"|"c17"|"c21"|"b12"|"b0"|"c24"|"c6"|"c16"|"c1"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
7,00:00:00.206,0,8,["c0"|"c11"|"b7"|"c7"|"b16"|"b0"|"c2"|"c24"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
8,00:00:00.231,9,11,["c14"|"b8"|"b16"|"c0"|"c2"|"b24"|"b10"|"c9"|"b7"|"b22"|"b1"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
9,00:00:00.198,38,5,["c18"|"c11"|"c4"|"a"|"b23"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
10,00:00:00.175,6,28,["b22"|"b19"|"c21"|"b8"|"b16"|"b13"|"b3"|"b15"|"c2"|"c4"|"c7"|"c23"|"c0"|"c3"|"c20"|"b14"|"b17"|"c5"|"c16"|"b20"|"c11"|"b18"|"c17"|"b2"|"c10"|"b7"|"c15"|"b24"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
11,00:00:00.199,0,47,["b11"|"b0"|"b8"|"b16"|"c14"|"c23"|"b23"|"c24"|"c0"|"b18"|"c10"|"b10"|"b4"|"c8"|"c18"|"c5"|"c19"|"c9"|"b19"|"b21"|"b9"|"c1"|"c12"|"b17"|"b2"|"b15"|"c21"|"b14"|"c15"|"b3"|"c11"|"b6"|"b7"|"c3"|"c6"|"c16"|"b20"|"b1"|"c13"|"c4"|"b12"|"c7"|"b5"|"b13"|"c2"|"b24"|"c20"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
12,00:00:00.159,38,1,["c22"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
13,00:00:00.180,16,13,["b4"|"b17"|"b11"|"b0"|"c10"|"c1"|"c21"|"c2"|"b22"|"c9"|"c20"|"b10"|"b5"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
14,00:00:00.160,35,27,["c14"|"c16"|"c22"|"c13"|"b4"|"c10"|"b24"|"c19"|"c3"|"c2"|"b1"|"c21"|"b21"|"c5"|"b5"|"b17"|"b16"|"b7"|"c11"|"c18"|"b15"|"b20"|"c9"|"b19"|"a"|"b2"|"c7"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
15,00:00:00.166,14,22,["c7"|"b6"|"b12"|"c9"|"b13"|"c5"|"b15"|"c15"|"a"|"c6"|"b5"|"c17"|"c18"|"b11"|"b16"|"b8"|"b10"|"c0"|"c14"|"c2"|"b2"|"c4"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
16,00:00:00.168,38,1,["b12"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
17,00:00:00.191,0,33,["b22"|"c3"|"c15"|"b15"|"c13"|"b12"|"c14"|"b9"|"b7"|"c24"|"c21"|"b2"|"c10"|"b17"|"b10"|"b13"|"b0"|"b4"|"c17"|"b14"|"b24"|"c16"|"c7"|"b18"|"b8"|"c12"|"c22"|"c0"|"c6"|"c8"|"b5"|"c18"|"b1"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
18,00:00:00.181,38,4,["b21"|"c11"|"c19"|"c5"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
19,00:00:00.170,0,48,["b17"|"c22"|"c23"|"b5"|"b18"|"a"|"b3"|"c1"|"c6"|"b7"|"b14"|"c0"|"c18"|"c10"|"c20"|"b11"|"b9"|"c24"|"c2"|"b6"|"c15"|"c7"|"c5"|"c21"|"c3"|"c16"|"b13"|"c4"|"b22"|"c14"|"b2"|"b0"|"b20"|"c19"|"b12"|"b15"|"c13"|"b10"|"b4"|"c17"|"b16"|"b24"|"b23"|"b8"|"c12"|"b21"|"c9"|"c8"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
20,00:00:00.159,38,5,["c4"|"b18"|"c15"|"c14"|"b6"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
21,00:00:00.197,38,40,["b8"|"b3"|"b2"|"c15"|"a"|"b19"|"b17"|"c8"|"b9"|"b5"|"c5"|"c20"|"b1"|"b10"|"c24"|"c23"|"c18"|"c4"|"b22"|"b7"|"c7"|"b15"|"b18"|"b20"|"b6"|"c17"|"b16"|"b14"|"c10"|"c16"|"c13"|"b4"|"b23"|"c19"|"b24"|"b13"|"c3"|"c6"|"b21"|"c11"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
22,00:00:00.205,0,46,["b24"|"b22"|"c6"|"b20"|"b18"|"b19"|"c4"|"b1"|"c18"|"b16"|"c9"|"b3"|"c20"|"c11"|"b2"|"c17"|"c19"|"c8"|"b8"|"c7"|"c23"|"c16"|"c22"|"c2"|"c5"|"b13"|"c15"|"c12"|"b7"|"c21"|"c13"|"c24"|"b15"|"c3"|"b9"|"b12"|"b5"|"b21"|"c0"|"b6"|"b0"|"b10"|"c1"|"a"|"c10"|"b14"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
23,00:00:00.166,0,33,["c14"|"c4"|"b22"|"b5"|"c23"|"b2"|"c6"|"b16"|"c8"|"a"|"b10"|"c1"|"c3"|"b19"|"b0"|"b4"|"c5"|"c2"|"c7"|"c13"|"b6"|"b17"|"b18"|"c12"|"b23"|"c0"|"c21"|"b3"|"b14"|"b13"|"b11"|"c20"|"c17"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
24,00:00:00.182,0,46,["a"|"b1"|"c24"|"b2"|"c20"|"b7"|"c0"|"c12"|"b15"|"b23"|"c3"|"b6"|"c15"|"c22"|"b11"|"c7"|"c21"|"c2"|"b8"|"b17"|"c17"|"c18"|"b12"|"c5"|"c14"|"b13"|"b3"|"b24"|"c10"|"c9"|"c13"|"b9"|"c8"|"b19"|"c1"|"c6"|"b0"|"b16"|"b10"|"b20"|"b21"|"c11"|"b18"|"c19"|"c16"|"c23"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
25,00:00:00.173,15,46,["b3"|"b24"|"b11"|"c13"|"c24"|"c17"|"c19"|"b15"|"b22"|"b5"|"b14"|"c16"|"c21"|"b19"|"b4"|"c10"|"b2"|"a"|"b10"|"b20"|"c23"|"c6"|"c18"|"c7"|"b7"|"b6"|"b18"|"c5"|"b9"|"c0"|"c22"|"c11"|"b21"|"c12"|"b1"|"c14"|"b13"|"c1"|"b23"|"c2"|"b17"|"c15"|"c20"|"c8"|"b8"|"c9"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
26,00:00:00.176,0,28,["b1"|"c16"|"b6"|"b7"|"c9"|"c7"|"b11"|"b13"|"c1"|"c23"|"b0"|"b19"|"c0"|"b15"|"c11"|"c6"|"b5"|"c21"|"b17"|"b2"|"b16"|"c5"|"b20"|"c13"|"c15"|"b3"|"b10"|"b8"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
27,00:00:00.155,35,9,["c5"|"c10"|"c14"|"c4"|"b20"|"a"|"b2"|"c20"|"c19"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
28,00:00:00.159,8,17,["c23"|"c0"|"c16"|"b12"|"b17"|"c14"|"b14"|"c2"|"c10"|"b23"|"b6"|"b3"|"c21"|"c8"|"b21"|"c17"|"b8"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
29,00:00:00.157,46,15,["b13"|"a"|"c9"|"c17"|"c13"|"c5"|"b19"|"b14"|"c4"|"b10"|"c24"|"b7"|"b21"|"c1"|"c7"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
30,00:00:00.179,0,35,["b4"|"c7"|"b6"|"b13"|"c3"|"b15"|"c15"|"c17"|"b7"|"b5"|"c24"|"b20"|"b14"|"c14"|"c0"|"c16"|"c6"|"b0"|"c1"|"c2"|"b18"|"b16"|"c22"|"c20"|"b17"|"b12"|"a"|"b11"|"b3"|"b9"|"b21"|"b24"|"b1"|"c10"|"c19"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
31,00:00:00.166,32,46,["c5"|"c4"|"c19"|"c10"|"c21"|"b19"|"c3"|"c18"|"c22"|"b20"|"b17"|"c2"|"b12"|"c9"|"b11"|"c14"|"b21"|"c8"|"b6"|"c11"|"b15"|"c1"|"c12"|"b9"|"b7"|"c13"|"b22"|"c16"|"a"|"b8"|"c15"|"b4"|"c6"|"b18"|"b16"|"c23"|"b5"|"c17"|"b1"|"b14"|"c0"|"b13"|"b24"|"b3"|"b10"|"b23"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
32,00:00:00.160,38,6,["c16"|"b20"|"b11"|"c15"|"a"|"c20"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
33,00:00:00.185,17,32,["c18"|"c24"|"b18"|"b19"|"c17"|"b11"|"b24"|"b8"|"c4"|"b4"|"c7"|"c5"|"b23"|"b16"|"a"|"b6"|"b7"|"c9"|"c20"|"c23"|"b10"|"c8"|"b0"|"b2"|"c21"|"c19"|"b9"|"b1"|"b3"|"b17"|"c11"|"c10"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
34,00:00:00.158,48,22,["c16"|"b10"|"b5"|"b23"|"c13"|"c1"|"b24"|"c22"|"b2"|"b6"|"b21"|"b16"|"c6"|"b9"|"a"|"c5"|"c11"|"c4"|"b12"|"b20"|"b17"|"b14"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
35,00:00:00.161,2,22,["c14"|"c11"|"a"|"b23"|"c4"|"b14"|"c0"|"c18"|"b18"|"b2"|"b5"|"b11"|"b3"|"c5"|"b1"|"c20"|"c8"|"c21"|"c12"|"b7"|"c23"|"c13"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
36,00:00:00.171,0,40,["b0"|"c16"|"b23"|"c5"|"c20"|"c12"|"c7"|"b12"|"c0"|"b6"|"c2"|"c9"|"b5"|"c6"|"b24"|"b1"|"b7"|"c14"|"c15"|"b10"|"b2"|"b20"|"b17"|"b3"|"c24"|"a"|"c10"|"c3"|"b11"|"b14"|"c19"|"c18"|"b22"|"c13"|"b4"|"b13"|"c23"|"b21"|"c21"|"c22"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
37,00:00:00.158,37,23,["c16"|"c20"|"b21"|"b20"|"c21"|"b22"|"b7"|"b2"|"c24"|"c14"|"b15"|"b17"|"b18"|"c12"|"c8"|"c6"|"b13"|"b3"|"b19"|"c3"|"b9"|"b5"|"c10"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
38,00:00:00.155,11,16,["b21"|"c6"|"b24"|"b11"|"b7"|"b15"|"b14"|"c18"|"c0"|"c11"|"c2"|"b10"|"b2"|"c7"|"b9"|"b22"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
39,00:00:00.157,39,5,["c23"|"b19"|"b20"|"b4"|"c13"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
40,00:00:00.158,3,28,["c8"|"b18"|"b21"|"b7"|"c9"|"c6"|"b2"|"c13"|"c14"|"b11"|"b4"|"b20"|"c11"|"c17"|"b9"|"c12"|"b3"|"b10"|"c2"|"c18"|"c0"|"b12"|"b16"|"c10"|"a"|"b17"|"c16"|"b5"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
41,00:00:00.161,20,40,["b20"|"b21"|"c22"|"c9"|"b6"|"c10"|"c2"|"b15"|"b4"|"b17"|"b8"|"b12"|"c16"|"b16"|"c18"|"c14"|"c8"|"c23"|"c3"|"c17"|"b10"|"b19"|"c7"|"c0"|"b5"|"b11"|"b7"|"c21"|"a"|"c19"|"b2"|"b18"|"b1"|"c13"|"c12"|"c15"|"c11"|"b23"|"c24"|"c4"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
42,00:00:00.157,46,7,["c10"|"b8"|"c21"|"c1"|"c13"|"c8"|"c17"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
43,00:00:00.157,0,26,["c18"|"b15"|"b11"|"c1"|"b20"|"b4"|"c8"|"c5"|"a"|"b9"|"c0"|"b19"|"b1"|"b0"|"b17"|"b22"|"c11"|"c20"|"b14"|"b16"|"b10"|"b6"|"c13"|"c23"|"c7"|"c4"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
44,00:00:00.159,0,31,["b4"|"b16"|"b21"|"c19"|"c4"|"b19"|"b3"|"b8"|"b10"|"c6"|"c11"|"c0"|"b22"|"c12"|"c9"|"c13"|"c10"|"b6"|"b18"|"b20"|"c21"|"c20"|"c5"|"b17"|"c18"|"b7"|"b0"|"c8"|"b23"|"c14"|"b24"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
45,00:00:00.150,46,4,["c6"|"b17"|"b1"|"c1"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
46,00:00:00.151,11,7,["c10"|"b8"|"b2"|"c5"|"c21"|"b0"|"c16"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
47,00:00:00.165,0,27,["c16"|"b6"|"b0"|"c6"|"b10"|"c9"|"b5"|"c8"|"c15"|"c7"|"b2"|"b22"|"b20"|"b23"|"c12"|"b19"|"b3"|"c2"|"b12"|"c23"|"c20"|"c22"|"b4"|"c4"|"c0"|"c14"|"b16"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
48,00:00:00.160,31,15,["b24"|"b6"|"c20"|"b16"|"c8"|"b21"|"c10"|"b7"|"b17"|"c2"|"b20"|"c17"|"b10"|"b2"|"b12"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
49,00:00:00.153,31,4,["b2"|"c2"|"b23"|"b19"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
50,00:00:00.160,17,32,["c8"|"b1"|"c4"|"b2"|"b3"|"c3"|"c0"|"b13"|"b11"|"c17"|"b8"|"b5"|"c19"|"c24"|"c14"|"b16"|"b10"|"b15"|"c22"|"b20"|"b4"|"c2"|"b21"|"b12"|"b7"|"c6"|"b23"|"c13"|"b6"|"c9"|"b24"|"c18"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
51,00:00:00.172,0,49,["c0"|"b12"|"b19"|"b17"|"c10"|"c15"|"b15"|"c8"|"c20"|"c3"|"b10"|"c13"|"b7"|"b23"|"c22"|"b4"|"b22"|"b13"|"b9"|"c9"|"c14"|"c16"|"c1"|"b18"|"c2"|"c24"|"b0"|"c18"|"c7"|"c12"|"c11"|"b6"|"c4"|"b24"|"b2"|"b11"|"b21"|"b20"|"c19"|"b5"|"c23"|"b1"|"c5"|"c17"|"c6"|"c21"|"a"|"b14"|"b3"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
52,00:00:00.157,15,19,["c6"|"b13"|"b21"|"c14"|"b24"|"c13"|"b15"|"b12"|"b9"|"c19"|"b8"|"c11"|"c9"|"c0"|"b2"|"c5"|"c12"|"c18"|"c24"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
53,00:00:00.189,29,19,["c13"|"c5"|"b15"|"b1"|"b3"|"b0"|"c11"|"c14"|"b2"|"b18"|"b8"|"b13"|"c12"|"b20"|"c17"|"b21"|"b6"|"b10"|"c16"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
54,00:00:00.159,16,8,["a"|"c17"|"c21"|"b9"|"c10"|"b0"|"c14"|"b19"],PF-Ladder-51-args-Audience-100-Members-PAF-size-27-args.xmi
