batch-id,duration,o-MaximisePFWithAcceptableTopics,solutions-found,solution-model
0,00:01:58.082,-6.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-171733-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-10-Members-PAF-size-27-args.mopt-matching-henshin/batch-0/1EF31F71.xmi
1,00:01:52.385,-6.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-171733-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-10-Members-PAF-size-27-args.mopt-matching-henshin/batch-1/693E7880.xmi
2,00:01:52.052,-6.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-171733-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-10-Members-PAF-size-27-args.mopt-matching-henshin/batch-2/479D1BB9.xmi
3,00:01:53.145,-6.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-171733-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-10-Members-PAF-size-27-args.mopt-matching-henshin/batch-3/6D0E9F76.xmi
4,00:01:51.035,-6.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-171733-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-10-Members-PAF-size-27-args.mopt-matching-henshin/batch-4/034F24AC.xmi
5,00:01:50.817,-6.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-171733-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-10-Members-PAF-size-27-args.mopt-matching-henshin/batch-5/789E50EE.xmi
6,00:01:50.959,-6.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-171733-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-10-Members-PAF-size-27-args.mopt-matching-henshin/batch-6/63746868.xmi
7,00:01:51.173,-6.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-171733-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-10-Members-PAF-size-27-args.mopt-matching-henshin/batch-7/53E316BA.xmi
8,00:01:50.880,-6.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-171733-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-10-Members-PAF-size-27-args.mopt-matching-henshin/batch-8/55CE7973.xmi
9,00:01:50.673,-6.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-171733-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-10-Members-PAF-size-27-args.mopt-matching-henshin/batch-9/0D958C61.xmi
