batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:00:19.146,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182012-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-1-Members-PAF-size-10-args.mopt-matching-henshin/batch-0/6441C486.xmi
1,00:00:14.022,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182012-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-1-Members-PAF-size-10-args.mopt-matching-henshin/batch-1/30DBF921.xmi
2,00:00:11.913,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182012-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-1-Members-PAF-size-10-args.mopt-matching-henshin/batch-2/63FBE80D.xmi
3,00:00:11.934,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182012-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-1-Members-PAF-size-10-args.mopt-matching-henshin/batch-3/4B123E41.xmi
4,00:00:11.850,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182012-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-1-Members-PAF-size-10-args.mopt-matching-henshin/batch-4/296551A9.xmi
5,00:00:11.808,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182012-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-1-Members-PAF-size-10-args.mopt-matching-henshin/batch-5/50C92ACC.xmi
6,00:00:11.758,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182012-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-1-Members-PAF-size-10-args.mopt-matching-henshin/batch-6/50DE72D3.xmi
7,00:00:11.800,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182012-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-1-Members-PAF-size-10-args.mopt-matching-henshin/batch-7/542E9436.xmi
8,00:00:11.913,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182012-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-1-Members-PAF-size-10-args.mopt-matching-henshin/batch-8/32D2C198.xmi
9,00:00:11.844,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-182012-c2-argumentation-framework-argmatsat-PF-Ladder-11-args-Audience-1-Members-PAF-size-10-args.mopt-matching-henshin/batch-9/5208F39E.xmi
