run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.063,0,16,["c15"|"b7"|"b2"|"b21"|"b6"|"c11"|"c19"|"b8"|"c14"|"b16"|"c9"|"c17"|"b9"|"b22"|"b18"|"c23"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
1,00:00:00.033,0,39,["b13"|"b18"|"c19"|"c15"|"c3"|"b16"|"c16"|"c24"|"b9"|"c5"|"c9"|"c23"|"b1"|"b17"|"c13"|"c12"|"c1"|"c17"|"b10"|"b20"|"c6"|"b22"|"b15"|"c20"|"b7"|"c2"|"b19"|"b2"|"b0"|"c8"|"c18"|"c11"|"c0"|"c22"|"b4"|"a"|"b12"|"b23"|"c7"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
2,00:00:00.041,0,50,["c21"|"c18"|"b24"|"c20"|"b1"|"b12"|"b18"|"b2"|"c4"|"b20"|"b3"|"b8"|"c24"|"c0"|"c1"|"b14"|"b11"|"b0"|"c12"|"b4"|"b5"|"c22"|"c17"|"c16"|"c14"|"b13"|"b23"|"b15"|"c2"|"b22"|"c23"|"c9"|"b9"|"b17"|"c3"|"c8"|"b19"|"c7"|"a"|"c11"|"c6"|"b16"|"c5"|"b21"|"c19"|"b6"|"c13"|"b10"|"b7"|"c10"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
3,00:00:00.027,0,33,["c10"|"b14"|"b23"|"c13"|"c8"|"c14"|"b5"|"b11"|"c24"|"c6"|"b17"|"c11"|"b20"|"b3"|"b4"|"b22"|"c21"|"c9"|"c3"|"c0"|"c7"|"c12"|"b9"|"b21"|"c22"|"c18"|"b19"|"b16"|"c19"|"a"|"b2"|"c1"|"c16"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
4,00:00:00.041,0,26,["b12"|"b24"|"b23"|"c7"|"c3"|"c8"|"b17"|"b20"|"c17"|"b4"|"b9"|"c5"|"b16"|"b15"|"c18"|"b8"|"b19"|"c0"|"c22"|"c20"|"c4"|"c13"|"c24"|"b18"|"b22"|"b5"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
5,00:00:00.026,0,26,["c12"|"c14"|"b6"|"b2"|"b3"|"c21"|"c9"|"b12"|"c18"|"b7"|"b22"|"b9"|"c2"|"b21"|"c23"|"b4"|"b16"|"b14"|"b19"|"c4"|"b0"|"c3"|"b1"|"b10"|"c13"|"c22"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
6,00:00:00.023,0,6,["c22"|"b1"|"c7"|"b5"|"b3"|"b8"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
7,00:00:00.020,0,20,["c24"|"c22"|"c15"|"c18"|"c11"|"c17"|"c5"|"c23"|"c21"|"b24"|"c0"|"b20"|"b4"|"c4"|"c19"|"c1"|"b0"|"b18"|"c6"|"c20"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
8,00:00:00.020,0,0,[],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
9,00:00:00.021,0,32,["c15"|"c4"|"b13"|"c16"|"c0"|"b17"|"c7"|"c18"|"b15"|"b14"|"c21"|"b4"|"c13"|"b11"|"b16"|"b22"|"b12"|"c11"|"b1"|"c14"|"c8"|"c20"|"b20"|"b24"|"b2"|"c10"|"c12"|"c9"|"c22"|"b21"|"c2"|"a"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
10,00:00:00.020,0,25,["c20"|"c14"|"c18"|"b13"|"c0"|"c17"|"c23"|"b15"|"b14"|"c15"|"c13"|"c3"|"c5"|"c19"|"b3"|"c16"|"b19"|"c11"|"b4"|"c1"|"b20"|"b17"|"c2"|"b24"|"c21"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
11,00:00:00.022,0,6,["b10"|"b21"|"c19"|"b12"|"c2"|"c7"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
12,00:00:00.025,0,28,["c3"|"b15"|"b12"|"b21"|"b2"|"b23"|"c14"|"c10"|"c13"|"c20"|"c15"|"c6"|"b7"|"c24"|"b3"|"a"|"c2"|"b1"|"b4"|"c5"|"b18"|"b5"|"c18"|"b9"|"b22"|"c7"|"b17"|"c12"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
13,00:00:00.034,0,48,["c7"|"c3"|"c19"|"c6"|"b16"|"c1"|"b11"|"c10"|"c4"|"b8"|"c20"|"b17"|"c11"|"b6"|"a"|"c8"|"b18"|"c24"|"b2"|"c5"|"c0"|"b20"|"c21"|"b0"|"b4"|"b13"|"b19"|"c2"|"b7"|"b15"|"b9"|"b23"|"c23"|"b3"|"c14"|"c16"|"b5"|"b10"|"b22"|"b24"|"c13"|"c12"|"b12"|"c22"|"c15"|"b1"|"b21"|"c18"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
14,00:00:00.021,0,16,["b23"|"b3"|"b9"|"c15"|"b19"|"c2"|"c20"|"b24"|"c0"|"c14"|"c7"|"b12"|"c8"|"c18"|"b17"|"b15"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
15,00:00:00.019,0,41,["b22"|"c24"|"c22"|"b0"|"c8"|"b11"|"c17"|"c7"|"b20"|"c5"|"b24"|"b3"|"b12"|"c16"|"b21"|"c9"|"b14"|"b15"|"b10"|"b7"|"b5"|"b4"|"c13"|"b19"|"c4"|"c6"|"a"|"c20"|"c3"|"c19"|"c18"|"c2"|"b1"|"b2"|"b13"|"b17"|"c11"|"b23"|"b9"|"c1"|"b6"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
16,00:00:00.021,0,28,["c21"|"c19"|"c4"|"b11"|"b2"|"c5"|"b6"|"c22"|"a"|"b0"|"b18"|"c16"|"b24"|"c3"|"c0"|"c13"|"c1"|"b12"|"c18"|"c11"|"b19"|"c14"|"b16"|"b1"|"b20"|"c9"|"b9"|"c2"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
17,00:00:00.016,0,0,[],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
18,00:00:00.020,0,19,["b13"|"b10"|"c21"|"c6"|"b17"|"b7"|"c23"|"c12"|"c11"|"b14"|"b19"|"c9"|"c20"|"b5"|"b12"|"c10"|"c22"|"c15"|"c18"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
19,00:00:00.019,0,6,["b1"|"b12"|"c8"|"b14"|"c2"|"c13"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
20,00:00:00.022,0,29,["c13"|"c4"|"b2"|"c24"|"b12"|"c11"|"c6"|"b7"|"c14"|"c0"|"b14"|"c8"|"c21"|"b19"|"b21"|"b24"|"b3"|"c1"|"c3"|"b4"|"a"|"c12"|"b11"|"b23"|"c18"|"c9"|"b0"|"b16"|"c2"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
21,00:00:00.026,0,37,["c2"|"a"|"c14"|"c15"|"b20"|"b7"|"b19"|"b22"|"b4"|"b5"|"c16"|"c8"|"c18"|"b9"|"c7"|"b13"|"b16"|"c11"|"b21"|"c19"|"c10"|"c0"|"c20"|"c12"|"b12"|"c17"|"c9"|"c24"|"b11"|"b23"|"c4"|"c13"|"b6"|"b18"|"c22"|"c6"|"b1"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
22,00:00:00.024,0,30,["c21"|"c12"|"b23"|"b16"|"b18"|"c1"|"b21"|"b5"|"b20"|"b2"|"c22"|"b3"|"c7"|"c13"|"c18"|"c0"|"b0"|"b24"|"c9"|"c10"|"b14"|"b7"|"b12"|"b6"|"c6"|"b19"|"c14"|"c24"|"c20"|"b17"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
23,00:00:00.029,0,23,["c15"|"c19"|"b4"|"c5"|"c1"|"b13"|"b18"|"b15"|"c6"|"c23"|"b11"|"b1"|"c2"|"b5"|"c22"|"c13"|"c3"|"b19"|"a"|"b20"|"b14"|"c8"|"b12"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
24,00:00:00.020,0,38,["c1"|"c11"|"b20"|"b8"|"c12"|"b12"|"c3"|"b23"|"b14"|"b21"|"c10"|"c16"|"c15"|"b19"|"c23"|"b2"|"c21"|"c8"|"c6"|"b5"|"c4"|"b13"|"b17"|"b9"|"b4"|"c18"|"b22"|"b16"|"c20"|"b6"|"b18"|"b24"|"b0"|"c2"|"b3"|"c0"|"c7"|"c14"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
25,00:00:00.026,0,15,["c16"|"b13"|"c17"|"b7"|"b24"|"b2"|"b6"|"b17"|"c15"|"b4"|"b3"|"c8"|"c5"|"c4"|"c2"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
26,00:00:00.040,0,27,["c11"|"b23"|"b7"|"b17"|"c5"|"c7"|"c6"|"c2"|"c1"|"c9"|"b0"|"b24"|"b19"|"b2"|"c19"|"c10"|"b1"|"c24"|"b22"|"c14"|"b9"|"c13"|"b21"|"c8"|"b20"|"c3"|"b5"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
27,00:00:00.028,0,49,["c4"|"c17"|"b4"|"c18"|"c23"|"c11"|"c10"|"c2"|"b3"|"b9"|"b8"|"b7"|"b5"|"c15"|"c5"|"c8"|"c22"|"b2"|"c12"|"b24"|"b17"|"c14"|"c7"|"a"|"b20"|"c21"|"c13"|"c0"|"b12"|"b0"|"b14"|"c9"|"b19"|"b18"|"b13"|"b11"|"b23"|"b6"|"b22"|"b21"|"c24"|"b1"|"c16"|"c20"|"b10"|"b15"|"b16"|"c19"|"c1"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
28,00:00:00.021,0,47,["b23"|"c3"|"c18"|"c15"|"b14"|"c5"|"c6"|"c9"|"b10"|"b17"|"b5"|"b8"|"c17"|"b9"|"c7"|"c2"|"b22"|"c22"|"c24"|"c16"|"b20"|"b24"|"c13"|"b13"|"b6"|"b19"|"c10"|"b16"|"c19"|"b18"|"b11"|"b1"|"c20"|"b15"|"b2"|"c0"|"b12"|"a"|"b0"|"b4"|"c1"|"c12"|"b3"|"c14"|"b7"|"c21"|"c8"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
29,00:00:00.027,0,18,["c17"|"b3"|"c3"|"b19"|"b10"|"b20"|"c8"|"b5"|"c9"|"c4"|"c20"|"c7"|"c2"|"c14"|"c21"|"b16"|"c0"|"b14"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
30,00:00:00.024,0,14,["b17"|"c1"|"c4"|"b10"|"b20"|"c20"|"b2"|"b21"|"b4"|"c15"|"c11"|"c17"|"b14"|"b11"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
31,00:00:00.020,0,0,[],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
32,00:00:00.024,0,43,["c17"|"b14"|"b24"|"c7"|"b10"|"c24"|"c3"|"b6"|"c6"|"b5"|"c22"|"b19"|"b3"|"c13"|"c14"|"c4"|"b22"|"b18"|"b4"|"b20"|"c15"|"b11"|"c21"|"c0"|"b12"|"b9"|"b16"|"c1"|"c8"|"c2"|"b7"|"c9"|"c12"|"b2"|"c18"|"c16"|"c20"|"c10"|"b15"|"b0"|"b8"|"c11"|"b17"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
33,00:00:00.016,0,12,["c3"|"b0"|"c21"|"c22"|"b17"|"b5"|"b13"|"c23"|"b22"|"c18"|"c9"|"b7"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
34,00:00:00.021,0,31,["b13"|"c1"|"c10"|"b4"|"c23"|"b18"|"c2"|"b19"|"c18"|"b0"|"b22"|"c16"|"c22"|"c15"|"b3"|"c5"|"c8"|"b23"|"c13"|"c20"|"b2"|"c24"|"b5"|"c14"|"c3"|"c17"|"b12"|"c6"|"c7"|"b10"|"c9"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
35,00:00:00.019,0,34,["b21"|"c0"|"b12"|"c5"|"b13"|"b14"|"b6"|"c11"|"b10"|"b24"|"b17"|"c24"|"c15"|"c8"|"c4"|"c22"|"a"|"c6"|"b8"|"b1"|"c9"|"b7"|"b22"|"c7"|"b3"|"b11"|"b15"|"b19"|"c17"|"c3"|"b23"|"c1"|"b0"|"b18"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
36,00:00:00.016,0,10,["b19"|"c9"|"b6"|"c21"|"c13"|"b21"|"b13"|"b8"|"c16"|"b18"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
37,00:00:00.021,0,17,["b20"|"c13"|"c3"|"b7"|"c11"|"c23"|"c6"|"b16"|"b17"|"b22"|"a"|"c2"|"b14"|"c7"|"c9"|"c4"|"b24"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
38,00:00:00.021,0,41,["c8"|"b1"|"b11"|"c1"|"c13"|"b21"|"b2"|"b18"|"c2"|"b12"|"c5"|"a"|"b7"|"b15"|"b10"|"b13"|"c10"|"b20"|"b14"|"c18"|"b6"|"c0"|"c4"|"c14"|"b8"|"c24"|"c19"|"c16"|"b4"|"b3"|"b24"|"c12"|"c9"|"c17"|"b16"|"c15"|"c20"|"c3"|"b19"|"b5"|"b17"],PF-Cycle-51-args-Audience-10-Members-PAF-size-14-args.xmi
