batch-id,duration,o-MaximisePFWithAcceptableTopics,solutions-found,solution-model
0,00:00:18.387,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111348-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.mopt-matching-henshin/batch-0/16073FA8.xmi
1,00:00:13.509,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111348-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.mopt-matching-henshin/batch-1/33321CFA.xmi
2,00:00:12.327,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111348-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.mopt-matching-henshin/batch-2/47ABAB61.xmi
3,00:00:12.306,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111348-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.mopt-matching-henshin/batch-3/1F279064.xmi
4,00:00:12.119,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111348-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.mopt-matching-henshin/batch-4/5828E007.xmi
5,00:00:12.113,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111348-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.mopt-matching-henshin/batch-5/75F8E679.xmi
6,00:00:12.139,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111348-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.mopt-matching-henshin/batch-6/52EDFC0B.xmi
7,00:00:12.387,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111348-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.mopt-matching-henshin/batch-7/7BE8A18E.xmi
8,00:00:12.264,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111348-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.mopt-matching-henshin/batch-8/5365438F.xmi
9,00:00:12.209,-1.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111348-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-1-Members-PAF-size-14-args.mopt-matching-henshin/batch-9/5C76509A.xmi
