batch-id,duration,o-MaximisePFWithAcceptableTopics,solutions-found,solution-model
0,00:01:00.818,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111315-c1-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-0/66F659E6.xmi
1,00:00:53.964,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111315-c1-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-1/15C1D4A4.xmi
2,00:00:52.291,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111315-c1-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-2/0BC05D46.xmi
3,00:00:52.389,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111315-c1-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-3/5635FA25.xmi
4,00:00:52.553,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111315-c1-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-4/51709E4C.xmi
5,00:00:52.571,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111315-c1-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-5/3ABA12AA.xmi
6,00:00:52.328,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111315-c1-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-6/1A05911C.xmi
7,00:00:52.506,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111315-c1-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-7/146FFB28.xmi
8,00:00:52.645,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111315-c1-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-8/629F2CED.xmi
9,00:00:52.657,-2.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111315-c1-argumentation-framework-argmatsat-PF-Tree-22-args-Audience-5-Members-PAF-size-7-args.mopt-matching-henshin/batch-9/3E3F977B.xmi
