run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.204,0,32,["c10"|"b22"|"b5"|"c9"|"c17"|"c23"|"c13"|"b4"|"c14"|"b24"|"b10"|"b17"|"c11"|"b2"|"c21"|"c4"|"b0"|"b7"|"b6"|"c5"|"c20"|"b14"|"c12"|"c19"|"c6"|"c16"|"b12"|"c3"|"b20"|"b3"|"b1"|"b23"],PF-Cycle-51-args-Audience-50-Members-PAF-size-27-args.xmi
1,00:00:00.122,0,19,["b3"|"c2"|"b12"|"c17"|"c21"|"c19"|"b22"|"c18"|"b24"|"b16"|"b10"|"b21"|"c14"|"b5"|"c12"|"c15"|"c20"|"c10"|"a"],PF-Cycle-51-args-Audience-50-Members-PAF-size-27-args.xmi
2,00:00:00.098,0,3,["c21"|"b7"|"b11"],PF-Cycle-51-args-Audience-50-Members-PAF-size-27-args.xmi
3,00:00:00.123,0,40,["c12"|"b2"|"b22"|"b7"|"b1"|"b12"|"c17"|"c20"|"b19"|"c9"|"c11"|"c22"|"c6"|"b13"|"c18"|"b23"|"b14"|"c10"|"b5"|"c1"|"c24"|"b17"|"b10"|"a"|"b21"|"c19"|"c8"|"b6"|"c2"|"c7"|"b11"|"c23"|"b4"|"b20"|"c16"|"c5"|"b9"|"b8"|"b0"|"c14"],PF-Cycle-51-args-Audience-50-Members-PAF-size-27-args.xmi
4,00:00:00.124,0,22,["b8"|"c23"|"c9"|"b3"|"b12"|"c0"|"c11"|"c7"|"b2"|"c13"|"b5"|"b11"|"b16"|"b17"|"c20"|"b20"|"c4"|"c1"|"b0"|"c18"|"b4"|"c2"],PF-Cycle-51-args-Audience-50-Members-PAF-size-27-args.xmi
5,00:00:00.103,0,7,["c19"|"b6"|"b11"|"c10"|"c13"|"c23"|"b3"],PF-Cycle-51-args-Audience-50-Members-PAF-size-27-args.xmi
6,00:00:00.087,0,0,[],PF-Cycle-51-args-Audience-50-Members-PAF-size-27-args.xmi
7,00:00:00.082,0,8,["b2"|"b15"|"b16"|"c13"|"b22"|"b0"|"c19"|"b9"],PF-Cycle-51-args-Audience-50-Members-PAF-size-27-args.xmi
8,00:00:00.098,0,38,["b16"|"b12"|"b20"|"c7"|"c0"|"c14"|"b3"|"c23"|"b23"|"c8"|"c22"|"c20"|"c17"|"c24"|"b18"|"b9"|"c4"|"c16"|"b17"|"b24"|"c19"|"b13"|"c12"|"b5"|"c6"|"b4"|"b15"|"c18"|"b2"|"c10"|"b22"|"c9"|"b14"|"c13"|"c5"|"b10"|"b6"|"c3"],PF-Cycle-51-args-Audience-50-Members-PAF-size-27-args.xmi
9,00:00:00.105,0,45,["c3"|"c0"|"c21"|"c24"|"b12"|"c23"|"c9"|"b20"|"c19"|"c18"|"c22"|"c1"|"b18"|"c20"|"c6"|"b24"|"b8"|"b11"|"c5"|"b17"|"b2"|"b15"|"b14"|"b19"|"b4"|"b3"|"b10"|"c14"|"b23"|"c4"|"c7"|"b21"|"b1"|"b5"|"b0"|"a"|"b16"|"c16"|"b13"|"b6"|"c11"|"c15"|"c12"|"b22"|"c2"],PF-Cycle-51-args-Audience-50-Members-PAF-size-27-args.xmi
10,00:00:00.106,0,4,["c5"|"c14"|"c0"|"b1"],PF-Cycle-51-args-Audience-50-Members-PAF-size-27-args.xmi
