batch-id,duration,o-MaximisePFWithAcceptableTopics,solutions-found,solution-model
0,00:00:28.042,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110619-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-0/4E92466A.xmi
1,00:00:22.080,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110619-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-1/202AEC4A.xmi
2,00:00:20.878,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110619-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-2/615B27E6.xmi
3,00:00:20.938,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110619-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-3/6E21EA6B.xmi
4,00:00:20.859,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110619-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-4/407FA306.xmi
5,00:00:20.816,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110619-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-5/5594CE51.xmi
6,00:00:20.878,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110619-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-6/4E09E0ED.xmi
7,00:00:20.955,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110619-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-7/2FCB9ED1.xmi
8,00:00:20.899,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110619-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-8/70706623.xmi
9,00:00:20.893,-0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-110619-c1-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-7-args.mopt-matching-henshin/batch-9/5C6899D4.xmi
