run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.337,0,18,["b17"|"b22"|"b4"|"b11"|"b8"|"b15"|"c13"|"b0"|"c17"|"b2"|"c22"|"c20"|"b23"|"b6"|"b13"|"c3"|"c7"|"c14"],PF-Cycle-51-args-Audience-100-Members-PAF-size-40-args.xmi
1,00:00:00.258,0,3,["c2"|"c11"|"b15"],PF-Cycle-51-args-Audience-100-Members-PAF-size-40-args.xmi
2,00:00:00.236,0,15,["b16"|"c21"|"b15"|"b4"|"c0"|"b13"|"c12"|"c20"|"c16"|"c18"|"c15"|"b2"|"c22"|"b9"|"b14"],PF-Cycle-51-args-Audience-100-Members-PAF-size-40-args.xmi
3,00:00:00.193,0,9,["b18"|"b11"|"b10"|"c23"|"b15"|"c11"|"c12"|"b13"|"c0"],PF-Cycle-51-args-Audience-100-Members-PAF-size-40-args.xmi
4,00:00:00.208,0,4,["c0"|"b21"|"c12"|"b7"],PF-Cycle-51-args-Audience-100-Members-PAF-size-40-args.xmi
5,00:00:00.287,0,39,["c22"|"c20"|"c18"|"b22"|"c3"|"c16"|"b9"|"c21"|"c23"|"b5"|"b24"|"c2"|"c5"|"c17"|"b8"|"b4"|"c10"|"c19"|"c12"|"c15"|"b14"|"c11"|"b21"|"c14"|"b6"|"b19"|"c6"|"b12"|"b20"|"c9"|"b2"|"b15"|"c4"|"b3"|"b7"|"b10"|"c1"|"b23"|"c0"],PF-Cycle-51-args-Audience-100-Members-PAF-size-40-args.xmi
6,00:00:00.255,0,26,["c20"|"c18"|"c9"|"b23"|"c21"|"b11"|"c5"|"c11"|"b4"|"b15"|"c16"|"b13"|"b22"|"c14"|"a"|"c2"|"c6"|"c7"|"c22"|"b20"|"b0"|"c23"|"b12"|"c19"|"b6"|"b10"],PF-Cycle-51-args-Audience-100-Members-PAF-size-40-args.xmi
7,00:00:00.250,0,4,["b9"|"c2"|"b16"|"b7"],PF-Cycle-51-args-Audience-100-Members-PAF-size-40-args.xmi
8,00:00:02.649,0,8,["b2"|"c18"|"c6"|"c14"|"c13"|"b10"|"c20"|"b17"],PF-Cycle-51-args-Audience-100-Members-PAF-size-40-args.xmi
9,00:00:00.219,0,34,["c8"|"c7"|"c0"|"b15"|"b23"|"b5"|"b14"|"c18"|"b0"|"b6"|"c22"|"b18"|"a"|"c24"|"c1"|"c11"|"b20"|"c2"|"c23"|"c19"|"c5"|"b21"|"b3"|"b9"|"b22"|"c9"|"b24"|"b10"|"b7"|"c6"|"c17"|"c21"|"c13"|"b17"],PF-Cycle-51-args-Audience-100-Members-PAF-size-40-args.xmi
