run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.057,0,46,["b19"|"b0"|"c6"|"c16"|"b8"|"b4"|"c10"|"b1"|"c14"|"b11"|"c15"|"c7"|"a"|"c17"|"c4"|"b15"|"c13"|"c21"|"c12"|"c0"|"c3"|"c19"|"b17"|"c9"|"b7"|"b12"|"c20"|"b14"|"b21"|"b16"|"c1"|"b9"|"b2"|"b6"|"b18"|"c8"|"b23"|"b10"|"c2"|"b5"|"c18"|"c23"|"b3"|"c11"|"b20"|"b22"],PF-Ladder-51-args-Audience-5-Members-PAF-size-27-args.xmi
1,00:00:00.019,1,33,["b14"|"c23"|"c19"|"b24"|"c22"|"c7"|"c5"|"a"|"c17"|"c21"|"c0"|"b7"|"b16"|"c8"|"b10"|"c14"|"b2"|"b4"|"b17"|"c2"|"b12"|"b11"|"c13"|"b21"|"c12"|"b15"|"b3"|"b13"|"c10"|"c16"|"b23"|"c3"|"c15"],PF-Ladder-51-args-Audience-5-Members-PAF-size-27-args.xmi
2,00:00:00.013,1,4,["c16"|"b5"|"b18"|"c2"],PF-Ladder-51-args-Audience-5-Members-PAF-size-27-args.xmi
3,00:00:00.013,0,30,["b12"|"b0"|"b24"|"b6"|"c8"|"c17"|"c1"|"c19"|"b19"|"b2"|"c0"|"b16"|"c12"|"c24"|"c13"|"b13"|"b5"|"c22"|"b10"|"b23"|"c5"|"c4"|"b15"|"b9"|"c16"|"b1"|"c2"|"c10"|"c9"|"b3"],PF-Ladder-51-args-Audience-5-Members-PAF-size-27-args.xmi
4,00:00:00.010,1,14,["c2"|"c0"|"b14"|"b7"|"c22"|"c6"|"c21"|"c9"|"b12"|"b20"|"b18"|"b22"|"b4"|"c4"],PF-Ladder-51-args-Audience-5-Members-PAF-size-27-args.xmi
5,00:00:00.012,1,0,[],PF-Ladder-51-args-Audience-5-Members-PAF-size-27-args.xmi
6,00:00:00.011,0,26,["c13"|"c8"|"c2"|"b0"|"c3"|"b1"|"b16"|"c23"|"b15"|"b10"|"c6"|"c0"|"b18"|"b11"|"c12"|"c24"|"b8"|"b20"|"b23"|"c7"|"c16"|"c11"|"b6"|"c9"|"c1"|"c4"],PF-Ladder-51-args-Audience-5-Members-PAF-size-27-args.xmi
7,00:00:00.011,2,22,["b4"|"c24"|"c2"|"b24"|"b1"|"b17"|"c7"|"c23"|"c13"|"b22"|"b14"|"b3"|"b8"|"c1"|"c20"|"b16"|"c10"|"b9"|"b5"|"c4"|"b10"|"b7"],PF-Ladder-51-args-Audience-5-Members-PAF-size-27-args.xmi
8,00:00:00.013,2,39,["b3"|"c1"|"c5"|"b16"|"c6"|"b2"|"c19"|"b12"|"b15"|"b5"|"b14"|"c15"|"b22"|"c23"|"c7"|"b21"|"b19"|"c24"|"c4"|"c3"|"b17"|"c16"|"c18"|"c8"|"b10"|"c14"|"c22"|"c12"|"c9"|"b0"|"b20"|"a"|"b11"|"c2"|"b1"|"c13"|"b6"|"b23"|"b8"],PF-Ladder-51-args-Audience-5-Members-PAF-size-27-args.xmi
9,00:00:00.012,0,42,["b7"|"a"|"b2"|"c19"|"c14"|"c7"|"b5"|"b14"|"b13"|"c3"|"b3"|"c18"|"b22"|"c8"|"c5"|"c10"|"b1"|"c12"|"b0"|"c2"|"b9"|"c16"|"c22"|"b23"|"b10"|"b20"|"c6"|"b21"|"b19"|"c0"|"b18"|"c21"|"b17"|"c15"|"c17"|"c24"|"c9"|"b4"|"b8"|"b12"|"c1"|"c11"],PF-Ladder-51-args-Audience-5-Members-PAF-size-27-args.xmi
