batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:00:27.808,-0.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180011-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-0/77CB9CD1.xmi
0,00:00:27.808,-1.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180011-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-0/7F1EF916.xmi
1,00:00:21.239,-0.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180011-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-1/03ABF82A.xmi
1,00:00:21.239,-1.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180011-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-1/531A787B.xmi
2,00:00:20.342,-0.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180011-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-2/446214B5.xmi
2,00:00:20.342,-1.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180011-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-2/186F1508.xmi
3,00:00:20.187,-0.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180011-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-3/37AB789F.xmi
3,00:00:20.187,-1.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180011-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-3/2BE59ED1.xmi
4,00:00:20.121,-0.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180011-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-4/2A06FD9A.xmi
4,00:00:20.121,-1.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180011-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-4/261E59A3.xmi
5,00:00:20.209,-0.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180011-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-5/4A9EEAC8.xmi
5,00:00:20.209,-1.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180011-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-5/6367BAE0.xmi
6,00:00:20.295,-0.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180011-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-6/134183D5.xmi
6,00:00:20.295,-1.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180011-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-6/1BE0C908.xmi
7,00:00:20.275,-0.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180011-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-7/48AEEA92.xmi
7,00:00:20.275,-1.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180011-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-7/6770EF97.xmi
8,00:00:20.284,-0.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180011-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-8/43592DED.xmi
8,00:00:20.284,-1.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180011-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-8/79BFA735.xmi
9,00:00:20.217,-0.0,0.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180011-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-9/66CCA57B.xmi
9,00:00:20.217,-1.0,1.0,2,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-180011-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-2-Members-PAF-size-4-args.mopt-matching-henshin/batch-9/181A5531.xmi
