run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.053,0,35,["b16"|"c18"|"c23"|"b13"|"b0"|"c12"|"c6"|"c19"|"b23"|"c21"|"b7"|"c13"|"c22"|"c14"|"c7"|"b2"|"c1"|"b1"|"c2"|"b6"|"c17"|"b14"|"b24"|"b3"|"c11"|"b21"|"b8"|"c15"|"b5"|"a"|"c16"|"c3"|"b20"|"c5"|"b9"],PF-Cycle-51-args-Audience-5-Members-PAF-size-40-args.xmi
1,00:00:00.019,0,41,["b3"|"b2"|"c9"|"b19"|"c10"|"b20"|"b16"|"b7"|"c12"|"c23"|"c11"|"c6"|"b8"|"b24"|"c4"|"c3"|"b9"|"a"|"b17"|"b14"|"c0"|"b23"|"b22"|"c17"|"b18"|"b12"|"c24"|"b5"|"b13"|"c8"|"b11"|"b0"|"c22"|"c5"|"c21"|"c14"|"c18"|"b21"|"c20"|"b15"|"c2"],PF-Cycle-51-args-Audience-5-Members-PAF-size-40-args.xmi
2,00:00:00.017,0,16,["b12"|"c13"|"c8"|"b2"|"c22"|"a"|"b7"|"c21"|"c7"|"b8"|"b4"|"b20"|"c3"|"c17"|"c20"|"c6"],PF-Cycle-51-args-Audience-5-Members-PAF-size-40-args.xmi
3,00:00:00.014,0,22,["c10"|"c0"|"c20"|"b13"|"b11"|"c13"|"b14"|"b20"|"b16"|"c9"|"b24"|"b3"|"c8"|"b1"|"a"|"b4"|"b12"|"b23"|"b15"|"c22"|"b5"|"b22"],PF-Cycle-51-args-Audience-5-Members-PAF-size-40-args.xmi
4,00:00:00.114,0,46,["a"|"b21"|"b16"|"c17"|"b2"|"b24"|"b14"|"c7"|"b15"|"c10"|"b0"|"c21"|"c6"|"b12"|"c4"|"c23"|"c8"|"b17"|"c9"|"c19"|"b4"|"b7"|"c12"|"c2"|"b13"|"c0"|"c3"|"b6"|"c22"|"b3"|"b9"|"c20"|"c13"|"c11"|"b20"|"b10"|"b23"|"c5"|"c18"|"b11"|"c14"|"c15"|"c1"|"c24"|"b18"|"b8"],PF-Cycle-51-args-Audience-5-Members-PAF-size-40-args.xmi
5,00:00:01.051,0,33,["b19"|"c14"|"c22"|"b18"|"b22"|"c10"|"b17"|"b23"|"b14"|"c4"|"c16"|"c0"|"c9"|"c7"|"b9"|"c24"|"b21"|"b1"|"b16"|"b4"|"b20"|"c12"|"b7"|"c19"|"c6"|"c21"|"b12"|"a"|"b10"|"b2"|"c23"|"c5"|"b15"],PF-Cycle-51-args-Audience-5-Members-PAF-size-40-args.xmi
6,00:00:01.342,0,13,["c18"|"c0"|"b13"|"c4"|"b7"|"c19"|"c23"|"b15"|"c20"|"c21"|"c9"|"b11"|"c16"],PF-Cycle-51-args-Audience-5-Members-PAF-size-40-args.xmi
7,00:00:00.424,0,45,["a"|"b15"|"b1"|"c15"|"b8"|"b19"|"b3"|"c21"|"c9"|"c22"|"c8"|"c18"|"b14"|"c23"|"b18"|"c17"|"c0"|"c10"|"c12"|"c14"|"b16"|"c13"|"b17"|"b4"|"b9"|"b20"|"c24"|"b24"|"b7"|"c2"|"b5"|"b2"|"c6"|"b6"|"b22"|"b23"|"c20"|"c4"|"b10"|"c16"|"c11"|"b21"|"b12"|"b11"|"c3"],PF-Cycle-51-args-Audience-5-Members-PAF-size-40-args.xmi
8,00:00:00.036,0,40,["c4"|"c8"|"b8"|"b21"|"c15"|"b0"|"c3"|"c18"|"b15"|"b13"|"c24"|"b7"|"b10"|"b19"|"c7"|"b18"|"b3"|"a"|"b6"|"b20"|"c2"|"c14"|"b23"|"b12"|"b4"|"c5"|"b24"|"c19"|"c16"|"c11"|"c20"|"c17"|"c1"|"c6"|"b22"|"b14"|"b5"|"b1"|"c13"|"b9"],PF-Cycle-51-args-Audience-5-Members-PAF-size-40-args.xmi
9,00:00:00.011,0,4,["b2"|"c23"|"b4"|"b10"],PF-Cycle-51-args-Audience-5-Members-PAF-size-40-args.xmi
