run,runtime,persuaded,assertedArgumentsCount,assertedArguments,inputModel
0,00:00:00.384,0,66,["b34"|"b21"|"b42"|"b9"|"b46"|"b37"|"c4"|"b19"|"c43"|"b11"|"c3"|"c18"|"c8"|"c49"|"c16"|"b43"|"b49"|"c24"|"b44"|"b35"|"b33"|"b47"|"c47"|"c44"|"b32"|"c27"|"c33"|"b15"|"c35"|"b13"|"c41"|"b6"|"c31"|"c23"|"b40"|"b48"|"c21"|"b12"|"b16"|"c1"|"c14"|"c42"|"b31"|"c7"|"b23"|"b4"|"b30"|"c34"|"c29"|"c46"|"c26"|"a"|"b36"|"c19"|"c12"|"c20"|"b45"|"c32"|"c37"|"c38"|"b18"|"b26"|"c15"|"c39"|"b24"|"b38"],PF-Cycle-101-args-Audience-100-Members-PAF-size-52-args.xmi
1,00:00:00.403,0,64,["c5"|"c22"|"c34"|"b44"|"c2"|"b35"|"c37"|"b30"|"b41"|"b5"|"b49"|"c47"|"c46"|"b23"|"b24"|"b38"|"c19"|"b1"|"b33"|"b43"|"c9"|"b13"|"c45"|"b26"|"c48"|"c6"|"c20"|"c23"|"b31"|"b10"|"b39"|"c32"|"b17"|"b32"|"c38"|"c17"|"c18"|"c0"|"c36"|"b21"|"b16"|"c35"|"b3"|"b34"|"c31"|"b11"|"b25"|"c21"|"b9"|"b45"|"c43"|"b42"|"c14"|"b27"|"b19"|"c3"|"b29"|"c41"|"b0"|"b40"|"b8"|"c16"|"b36"|"b20"],PF-Cycle-101-args-Audience-100-Members-PAF-size-52-args.xmi
2,00:00:02.565,0,63,["b47"|"c48"|"c46"|"b23"|"b10"|"c38"|"c5"|"b11"|"b13"|"c13"|"c34"|"b35"|"c9"|"c28"|"c15"|"b43"|"b36"|"c37"|"c22"|"c2"|"c7"|"b31"|"c47"|"b42"|"b19"|"b48"|"c31"|"b33"|"c10"|"b18"|"c24"|"c17"|"c40"|"b15"|"c6"|"b12"|"b41"|"c49"|"c42"|"c32"|"c30"|"b44"|"c44"|"c29"|"b37"|"b27"|"b24"|"c19"|"c27"|"c25"|"b30"|"c36"|"b40"|"c35"|"c11"|"c43"|"c23"|"b32"|"c18"|"c12"|"b20"|"b34"|"b7"],PF-Cycle-101-args-Audience-100-Members-PAF-size-52-args.xmi
3,00:00:00.224,0,5,["b21"|"b2"|"b4"|"c46"|"b35"],PF-Cycle-101-args-Audience-100-Members-PAF-size-52-args.xmi
4,00:00:00.228,0,6,["c33"|"c0"|"c12"|"c47"|"b25"|"b6"],PF-Cycle-101-args-Audience-100-Members-PAF-size-52-args.xmi
5,00:00:00.233,0,8,["b37"|"c18"|"c45"|"c19"|"c0"|"b6"|"c13"|"b45"],PF-Cycle-101-args-Audience-100-Members-PAF-size-52-args.xmi
6,00:00:00.231,0,28,["b13"|"b48"|"c29"|"b32"|"c41"|"b46"|"c12"|"c17"|"c21"|"c10"|"c30"|"c24"|"c20"|"b15"|"c1"|"b24"|"c4"|"b5"|"b17"|"c25"|"c34"|"b35"|"b47"|"b34"|"c2"|"b18"|"b16"|"b49"],PF-Cycle-101-args-Audience-100-Members-PAF-size-52-args.xmi
7,00:00:00.166,0,12,["c37"|"b39"|"b12"|"b16"|"b41"|"c25"|"b15"|"b21"|"c2"|"b48"|"b23"|"c29"],PF-Cycle-101-args-Audience-100-Members-PAF-size-52-args.xmi
8,00:00:00.195,0,13,["c37"|"c20"|"b22"|"c1"|"c34"|"b14"|"b25"|"b45"|"b28"|"c47"|"c6"|"b15"|"b4"],PF-Cycle-101-args-Audience-100-Members-PAF-size-52-args.xmi
9,00:00:00.218,0,91,["c3"|"c41"|"b48"|"b22"|"c34"|"c25"|"c32"|"b34"|"b46"|"b21"|"b10"|"b0"|"c43"|"b19"|"b47"|"c2"|"c17"|"b28"|"a"|"c14"|"c28"|"b37"|"c36"|"c29"|"b40"|"b2"|"b11"|"c9"|"c39"|"b30"|"c35"|"b41"|"b31"|"b29"|"b15"|"c5"|"b26"|"b42"|"b45"|"c18"|"c44"|"b1"|"b38"|"b4"|"b23"|"b13"|"c31"|"c42"|"c22"|"b24"|"c8"|"c6"|"c12"|"c47"|"c48"|"b12"|"c10"|"c38"|"b27"|"c30"|"b20"|"c27"|"c7"|"b32"|"c23"|"b43"|"c20"|"b25"|"b8"|"c40"|"b14"|"c15"|"b44"|"c1"|"b18"|"b49"|"b6"|"c45"|"c21"|"c0"|"b17"|"b33"|"c13"|"b36"|"b39"|"c37"|"c46"|"b35"|"c19"|"c49"|"c4"],PF-Cycle-101-args-Audience-100-Members-PAF-size-52-args.xmi
