batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:01:13.255,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-175020-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-5-Members-PAF-size-10-args.mopt-matching-henshin/batch-0/46866946.xmi
1,00:00:58.571,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-175020-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-5-Members-PAF-size-10-args.mopt-matching-henshin/batch-1/53A93F8F.xmi
2,00:00:56.421,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-175020-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-5-Members-PAF-size-10-args.mopt-matching-henshin/batch-2/45746E59.xmi
3,00:00:56.404,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-175020-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-5-Members-PAF-size-10-args.mopt-matching-henshin/batch-3/4B9F6FD0.xmi
4,00:00:56.462,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-175020-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-5-Members-PAF-size-10-args.mopt-matching-henshin/batch-4/3F79642D.xmi
5,00:00:56.303,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-175020-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-5-Members-PAF-size-10-args.mopt-matching-henshin/batch-5/64FD5221.xmi
6,00:00:56.332,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-175020-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-5-Members-PAF-size-10-args.mopt-matching-henshin/batch-6/26D5FCE1.xmi
7,00:00:56.456,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-175020-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-5-Members-PAF-size-10-args.mopt-matching-henshin/batch-7/30783213.xmi
8,00:00:56.524,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-175020-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-5-Members-PAF-size-10-args.mopt-matching-henshin/batch-8/1E581142.xmi
9,00:00:56.454,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-175020-c2-argumentation-framework-argmatsat-PF-Cycle-11-args-Audience-5-Members-PAF-size-10-args.mopt-matching-henshin/batch-9/361C9F0E.xmi
