batch-id,duration,o-MaximisePFWithAcceptableTopics,o-MinimiseArgumentsPutForward,solutions-found,solution-model
0,00:25:54.923,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111657-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-100-Members-PAF-size-52-args.mopt-matching-henshin/batch-0/67531E3A.xmi
1,00:25:41.849,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111657-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-100-Members-PAF-size-52-args.mopt-matching-henshin/batch-1/550AA5DC.xmi
2,00:25:39.861,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111657-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-100-Members-PAF-size-52-args.mopt-matching-henshin/batch-2/5AF528B4.xmi
3,00:25:40.020,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111657-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-100-Members-PAF-size-52-args.mopt-matching-henshin/batch-3/154181D9.xmi
4,00:25:43.146,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111657-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-100-Members-PAF-size-52-args.mopt-matching-henshin/batch-4/711AD54C.xmi
5,00:25:46.011,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111657-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-100-Members-PAF-size-52-args.mopt-matching-henshin/batch-5/11135807.xmi
6,00:25:51.755,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111657-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-100-Members-PAF-size-52-args.mopt-matching-henshin/batch-6/23A445A8.xmi
7,00:25:53.702,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111657-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-100-Members-PAF-size-52-args.mopt-matching-henshin/batch-7/2BD7078D.xmi
8,00:53:47.623,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111657-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-100-Members-PAF-size-52-args.mopt-matching-henshin/batch-8/4D35E417.xmi
9,02:05:21.322,-0.0,0.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180408-111657-c2-argumentation-framework-argmatsat-PF-Cycle-201-args-Audience-100-Members-PAF-size-52-args.mopt-matching-henshin/batch-9/42C099C6.xmi
