batch-id,duration,o-MaximisePFWithAcceptableTopics,solutions-found,solution-model
0,00:01:55.680,-5.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-170241-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-10-Members-PAF-size-14-args.mopt-matching-henshin/batch-0/52C272C2.xmi
1,00:01:50.718,-5.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-170241-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-10-Members-PAF-size-14-args.mopt-matching-henshin/batch-1/212915F6.xmi
2,00:01:50.202,-5.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-170241-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-10-Members-PAF-size-14-args.mopt-matching-henshin/batch-2/49664E8E.xmi
3,00:01:48.979,-5.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-170241-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-10-Members-PAF-size-14-args.mopt-matching-henshin/batch-3/6E422290.xmi
4,00:01:50.450,-5.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-170241-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-10-Members-PAF-size-14-args.mopt-matching-henshin/batch-4/6D917A0E.xmi
5,00:01:50.155,-5.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-170241-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-10-Members-PAF-size-14-args.mopt-matching-henshin/batch-5/4C44294D.xmi
6,00:01:49.379,-5.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-170241-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-10-Members-PAF-size-14-args.mopt-matching-henshin/batch-6/6BC7DD8E.xmi
7,00:01:49.565,-5.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-170241-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-10-Members-PAF-size-14-args.mopt-matching-henshin/batch-7/08681624.xmi
8,00:01:50.122,-5.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-170241-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-10-Members-PAF-size-14-args.mopt-matching-henshin/batch-8/68490C01.xmi
9,00:01:49.667,-5.0,1,/tmp/uk.ac.kcl.mdeoptimiser.parallel-experiments-executor/mdeo-results/experiment-180412-170241-c1-argumentation-framework-argmatsat-PF-Tree-52-args-Audience-10-Members-PAF-size-14-args.mopt-matching-henshin/batch-9/476F31C1.xmi
